aX,aY,aZ,gX,gY,gZ
0.622,-1.118,0.924,26.001,-57.922,-88.196
0.619,-1.090,0.966,20.142,-57.922,-64.087
0.477,-0.991,0.991,16.602,-63.049,-51.086
0.395,-0.843,1.014,12.512,-64.758,-41.199
0.332,-0.733,1.025,10.742,-59.814,-32.227
0.250,-0.631,1.005,5.676,-49.805,-24.231
0.171,-0.547,0.943,-2.808,-32.593,-14.832
0.107,-0.520,0.849,-9.277,-8.362,-6.653
0.063,-0.505,0.777,-11.841,16.785,-1.770
0.067,-0.473,0.722,-9.094,36.011,1.709
0.108,-0.446,0.688,-2.258,45.166,4.333
0.154,-0.424,0.699,5.493,44.250,4.517
0.217,-0.371,0.719,9.521,32.837,4.883
0.240,-0.333,0.757,9.583,14.771,7.690
0.224,-0.337,0.785,5.066,-4.395,10.742
0.201,-0.341,0.817,0.244,-20.386,9.521
0.237,-0.362,0.868,-1.648,-26.917,4.578
0.269,-0.364,0.894,0.671,-25.696,-0.244
0.306,-0.365,0.941,3.174,-16.907,-1.343
0.369,-0.396,0.988,3.723,-3.296,-0.183
0.399,-0.410,0.993,3.235,11.536,0.366
0.401,-0.393,0.988,3.845,25.513,1.099
0.415,-0.381,0.990,5.249,37.476,4.517
0.409,-0.375,0.995,5.249,44.556,9.094
0.375,-0.365,0.979,2.930,45.959,12.939
0.365,-0.354,0.935,-1.099,42.236,15.381
0.365,-0.347,0.880,-6.653,34.180,15.564
0.374,-0.341,0.844,-12.085,23.743,15.381
0.383,-0.314,0.791,-16.052,11.047,16.907
0.354,-0.282,0.741,-18.738,-2.136,18.799
0.303,-0.269,0.716,-19.226,-10.315,20.203
0.251,-0.259,0.707,-16.846,-14.343,20.447
0.222,-0.259,0.723,-12.756,-15.869,19.165
0.191,-0.254,0.743,-7.446,-17.151,16.541
0.186,-0.229,0.765,-2.197,-19.165,13.367
0.198,-0.228,0.799,1.526,-21.362,8.850
0.226,-0.231,0.844,3.723,-23.621,4.761
0.235,-0.226,0.858,4.883,-27.161,1.892
0.250,-0.243,0.877,4.150,-30.579,0.061
0.254,-0.228,0.897,3.601,-33.447,-2.136
0.272,-0.263,0.907,2.258,-35.339,-1.953
0.290,-0.278,0.925,0.488,-34.729,-0.061
0.282,-0.269,0.936,0.854,-31.616,2.441
0.277,-0.264,0.947,2.563,-25.208,5.249
0.274,-0.270,0.939,2.136,-15.137,6.409
0.303,-0.302,0.953,-0.549,-5.249,6.531
0.328,-0.324,0.960,-3.723,0.305,5.676
0.341,-0.341,0.938,-7.019,0.854,5.737
0.353,-0.352,0.912,-10.803,-1.282,6.897
0.355,-0.358,0.909,-12.512,-3.601,8.240
0.352,-0.377,0.909,-12.329,-5.493,10.010
0.338,-0.365,0.905,-11.658,-6.836,12.024
0.309,-0.317,0.900,-9.705,-7.874,13.855
0.280,-0.268,0.857,-8.545,-7.080,16.418
0.258,-0.263,0.830,-8.118,-3.723,17.944
0.233,-0.291,0.841,-7.935,0.610,16.663
0.220,-0.305,0.856,-6.409,4.822,13.000
0.216,-0.336,0.880,-2.502,8.667,10.437
0.215,-0.344,0.900,2.258,12.878,10.254
0.234,-0.357,0.956,6.836,17.273,12.573
0.263,-0.316,0.972,9.460,19.714,15.015
0.292,-0.286,0.965,7.568,20.874,17.639
0.308,-0.310,0.989,2.686,21.912,20.203
0.311,-0.349,1.007,-2.258,22.644,21.240
0.304,-0.381,1.014,-5.859,22.217,21.179
0.316,-0.392,1.028,-8.667,22.400,20.752
0.331,-0.387,1.012,-12.268,22.278,20.264
0.344,-0.406,0.960,-16.724,22.095,21.057
0.352,-0.416,0.920,-21.484,23.254,22.644
0.335,-0.433,0.896,-23.499,25.818,25.635
0.317,-0.463,0.883,-21.240,28.809,29.358
0.306,-0.481,0.877,-17.456,33.020,30.884
0.316,-0.489,0.889,-13.794,37.842,31.250
0.332,-0.471,0.893,-10.742,42.725,32.837
0.344,-0.432,0.900,-7.751,47.852,36.316
0.341,-0.407,0.904,-5.981,52.185,40.771
0.326,-0.407,0.913,-6.714,56.091,44.861
0.310,-0.430,0.917,-10.254,58.777,48.096
0.320,-0.474,0.921,-13.000,58.533,50.049

0.767,1.109,0.438,9.155,-61.340,-67.322
0.802,1.478,0.359,25.269,-66.833,-75.745
0.849,1.828,0.283,37.048,-70.190,-87.646
0.832,2.066,0.314,40.833,-75.745,-100.281
0.782,2.355,0.347,39.001,-94.910,-109.558
0.698,2.536,0.423,39.734,-127.502,-106.934
0.531,2.625,0.529,44.434,-167.664,-97.046
0.350,2.714,0.598,50.720,-205.566,-89.600
0.172,2.786,0.677,56.152,-229.431,-82.092
0.015,2.836,0.734,60.791,-236.694,-74.646
-0.133,2.865,0.784,65.552,-228.760,-71.838
-0.294,2.771,0.861,71.472,-211.060,-75.867
-0.483,2.546,0.908,71.594,-191.528,-86.792
-0.629,2.266,0.835,64.026,-176.025,-106.506
-0.789,1.890,0.725,55.420,-165.833,-132.812
-0.964,1.437,0.594,50.964,-166.504,-160.522
-1.049,0.973,0.516,53.345,-179.871,-187.378
-1.075,0.562,0.490,60.791,-203.125,-209.717
-0.999,0.058,0.445,67.383,-227.112,-223.267
-0.758,-0.489,0.440,68.176,-234.375,-226.929
-0.492,-1.004,0.507,65.125,-211.060,-213.379
-0.229,-1.403,0.666,55.237,-155.334,-172.180
-0.336,-1.833,0.634,35.645,-79.346,-112.000
-0.577,-2.317,0.663,13.855,7.507,-66.956
-0.667,-2.716,0.849,10.742,70.862,-57.800
-0.722,-2.899,0.931,16.724,67.627,-76.904
-0.568,-3.043,0.913,12.329,-5.615,-105.103
-0.305,-3.087,1.000,4.822,-114.075,-123.291
-0.244,-2.997,0.954,7.874,-215.698,-125.488
-0.176,-2.789,0.928,30.273,-265.869,-123.535
-0.089,-2.527,1.024,71.106,-247.864,-125.854
0.099,-2.325,1.205,119.202,-184.082,-123.474
0.152,-2.068,1.254,158.752,-112.671,-120.178
0.305,-1.652,1.518,169.250,-38.330,-119.263
0.264,-1.381,1.579,162.109,10.864,-106.445
0.241,-1.229,1.543,125.061,45.715,-86.121
0.271,-1.137,1.460,70.251,71.594,-68.665
0.313,-1.004,1.231,22.766,80.078,-55.847
0.345,-0.842,0.975,-7.812,79.041,-44.678
0.344,-0.738,0.730,-21.973,75.073,-32.043
0.377,-0.702,0.574,-23.865,69.092,-18.433
0.355,-0.649,0.496,-17.334,60.730,-11.169
0.279,-0.563,0.467,-4.272,45.959,-9.155
0.174,-0.493,0.472,9.644,27.405,-7.690
0.066,-0.487,0.537,20.691,10.010,-4.150
-0.032,-0.479,0.652,28.381,-3.113,-3.296
-0.123,-0.414,0.733,29.846,-16.724,-4.578
-0.135,-0.378,0.792,23.315,-29.724,-4.517
-0.065,-0.367,0.850,10.864,-37.476,-1.404
-0.049,-0.339,0.843,-3.967,-40.710,5.737
-0.076,-0.331,0.811,-16.113,-37.109,11.292
-0.071,-0.358,0.806,-21.240,-25.208,11.353
-0.052,-0.364,0.813,-18.799,-11.169,9.338
-0.034,-0.336,0.786,-12.390,0.977,9.583
-0.033,-0.312,0.774,-4.822,13.306,10.498
-0.032,-0.291,0.773,2.319,23.743,9.583
-0.029,-0.267,0.776,9.155,31.494,7.202
-0.021,-0.281,0.808,15.564,36.377,4.578
0.002,-0.280,0.855,18.738,36.499,1.587
0.037,-0.303,0.896,17.456,30.334,-0.488
0.027,-0.321,0.941,13.123,18.494,-2.014
0.012,-0.323,0.972,7.263,7.202,-2.380
0.043,-0.316,0.984,1.282,0.916,-1.709
0.054,-0.337,0.967,-3.967,-0.977,-0.793
0.055,-0.354,0.958,-5.615,2.075,0.122
0.050,-0.340,0.959,-2.747,7.751,1.343
0.074,-0.330,0.965,1.587,13.489,2.869
0.096,-0.336,0.967,3.052,18.982,5.310
0.104,-0.353,0.973,2.014,22.156,7.019
0.106,-0.371,0.984,0.977,22.217,7.202
0.096,-0.387,0.991,1.343,19.287,6.348
0.108,-0.380,0.983,1.587,14.343,4.333
0.126,-0.374,0.969,1.709,9.521,1.831
0.138,-0.382,0.956,0.793,6.165,0.732
0.144,-0.379,0.944,-0.549,4.822,1.099
0.138,-0.365,0.925,-0.793,5.188,1.831
0.130,-0.366,0.920,-0.427,6.836,2.686
0.115,-0.352,0.921,-0.366,7.812,3.723
0.089,-0.325,0.921,0.793,8.484,4.700
0.058,-0.301,0.918,1.648,9.888,5.005
0.037,-0.297,0.918,1.099,12.085,4.639
0.019,-0.297,0.906,0.610,14.526,3.967
0.023,-0.302,0.898,1.099,17.456,3.113
0.046,-0.316,0.904,1.831,20.569,1.099
0.081,-0.338,0.919,1.282,20.813,-0.793
0.119,-0.359,0.916,-0.732,16.785,-2.075
0.151,-0.369,0.903,-3.540,9.705,-2.991
0.157,-0.380,0.884,-4.761,1.953,-3.723
0.155,-0.398,0.883,-2.808,-3.540,-3.845
0.157,-0.396,0.891,1.587,-6.897,-4.456
0.158,-0.369,0.905,5.554,-8.118,-4.761
0.154,-0.376,0.932,7.080,-6.897,-3.906
0.135,-0.380,0.950,6.714,-3.906,-3.174
0.127,-0.368,0.949,5.981,-0.916,-2.808
0.132,-0.360,0.947,4.578,1.648,-2.441
0.127,-0.372,0.955,3.784,2.686,-2.258
0.117,-0.380,0.976,3.906,2.808,-1.953
0.114,-0.386,0.998,4.395,2.625,-1.343
0.108,-0.387,1.021,3.662,2.563,-1.465
0.107,-0.399,1.039,1.465,2.563,-2.808
0.114,-0.404,1.039,-2.258,3.052,-3.479
0.127,-0.376,1.020,-5.249,2.686,-3.113
0.129,-0.350,0.997,-7.385,1.343,-1.709
0.116,-0.345,0.972,-9.338,1.465,-0.671
0.107,-0.353,0.961,-10.071,2.930,-0.977
0.099,-0.355,0.951,-8.301,3.967,-1.587
0.106,-0.354,0.958,-4.517,4.517,-1.282
0.113,-0.335,0.951,-1.221,4.578,-0.916
0.119,-0.335,0.975,0.488,5.371,-0.549
0.123,-0.346,0.990,0.183,6.775,0.244
0.116,-0.338,0.994,-0.977,8.057,1.160
0.113,-0.331,0.981,-2.747,10.864,2.258
0.128,-0.319,0.961,-5.371,14.343,3.479
0.126,-0.309,0.921,-7.996,16.907,4.517
0.131,-0.299,0.885,-10.010,18.738,5.371
0.143,-0.296,0.863,-10.437,20.813,6.165
0.140,-0.296,0.848,-9.399,21.729,6.470
0.142,-0.300,0.850,-7.568,21.240,6.165
0.161,-0.301,0.850,-5.737,19.226,5.554

0.761,1.042,0.464,-19.165,98.206,-8.118
0.796,1.203,0.515,-17.151,107.788,-10.315
0.844,1.403,0.562,-18.982,110.657,-11.536
0.883,1.642,0.558,-25.574,105.652,-13.428
0.878,1.854,0.531,-35.461,96.741,-15.503
0.848,2.006,0.491,-45.593,85.205,-17.639
0.783,2.136,0.471,-50.659,66.650,-18.860
0.615,2.230,0.467,-45.532,38.574,-16.357
0.450,2.342,0.499,-28.503,1.587,-10.010
0.247,2.498,0.505,-4.272,-39.917,-3.479
0.109,2.632,0.553,17.639,-76.050,3.357
-0.094,2.774,0.585,32.104,-102.417,8.240
-0.190,2.851,0.605,36.682,-113.953,9.399
-0.291,2.820,0.625,30.273,-111.633,4.333
-0.364,2.731,0.621,14.038,-99.426,-5.859
-0.472,2.552,0.552,-2.991,-86.182,-16.785
-0.603,2.316,0.459,-17.456,-73.608,-27.893
-0.757,1.948,0.348,-28.625,-59.021,-40.649
-0.928,1.535,0.279,-34.302,-34.790,-59.692
-0.997,1.112,0.230,-31.372,2.930,-85.693
-0.977,0.683,0.189,-20.264,50.903,-118.042
-0.933,0.185,0.207,-2.502,104.614,-157.227
-0.806,-0.495,0.400,24.597,147.705,-197.266
-0.376,-1.141,0.924,45.898,155.884,-215.454
0.198,-1.457,0.998,38.635,96.008,-195.068
0.579,-1.598,0.529,-7.568,-15.381,-151.062
0.684,-1.915,0.090,-57.922,-113.770,-121.704
0.883,-2.358,-0.328,-59.814,-146.240,-126.343
1.149,-2.672,-0.347,-15.686,-101.624,-154.053
1.500,-3.044,-0.107,48.157,-18.799,-173.035
1.720,-2.981,0.109,98.633,53.101,-189.148
1.897,-2.634,0.228,123.596,97.412,-198.120
2.044,-2.241,0.260,121.460,106.323,-202.393
2.089,-1.798,0.281,102.295,82.581,-202.271
2.094,-1.380,0.248,75.378,35.461,-185.486
1.993,-1.100,0.110,45.471,-16.235,-150.574
1.781,-0.974,-0.032,15.686,-48.340,-115.173
1.621,-0.890,-0.053,0.305,-45.837,-92.834
1.480,-0.785,-0.070,5.920,-18.738,-79.346
1.412,-0.632,-0.038,20.142,19.714,-69.092
1.385,-0.519,0.013,32.532,54.749,-55.847
1.270,-0.435,0.043,36.377,76.111,-39.001
1.137,-0.386,0.070,32.043,85.266,-23.193
1.014,-0.375,0.113,26.611,84.534,-14.282
0.924,-0.361,0.148,22.522,73.120,-10.559
0.852,-0.339,0.173,17.822,51.880,-6.775
0.793,-0.294,0.168,12.268,29.114,-5.493
0.721,-0.242,0.128,8.545,14.893,-5.249
0.726,-0.247,0.113,7.263,17.456,-4.395
0.663,-0.206,0.111,10.193,29.724,-10.254
0.620,-0.061,0.102,14.771,45.715,-17.456
0.675,-0.126,0.171,17.578,59.814,-17.334
0.708,-0.147,0.231,17.273,62.378,-19.226
0.748,-0.134,0.291,12.512,50.598,-18.188
0.785,-0.112,0.311,4.150,28.442,-19.653
0.845,-0.092,0.287,-5.066,7.812,-21.240
0.941,-0.118,0.249,-11.658,-5.005,-23.865
1.011,-0.137,0.224,-15.564,-8.606,-25.696
1.045,-0.139,0.213,-16.541,-3.540,-25.879
1.066,-0.134,0.200,-15.015,4.517,-23.743
1.068,-0.135,0.192,-13.489,11.902,-21.301
1.073,-0.144,0.180,-11.536,16.785,-19.165
1.075,-0.145,0.165,-8.972,20.569,-18.188
1.091,-0.135,0.145,-7.507,25.818,-17.151
1.131,-0.150,0.113,-6.470,31.799,-14.648
1.143,-0.176,0.103,-4.944,37.537,-9.277
1.147,-0.186,0.097,0.061,41.992,-3.662
1.150,-0.187,0.106,6.958,44.128,-0.732
1.131,-0.168,0.131,11.475,42.175,0.183
1.097,-0.195,0.172,13.672,37.048,1.099
1.060,-0.169,0.191,14.099,30.457,1.770
1.036,-0.136,0.188,12.085,26.306,3.113
1.014,-0.115,0.172,7.507,26.123,3.906
1.000,-0.103,0.163,2.319,29.846,3.357
0.981,-0.103,0.139,-1.465,33.447,2.441
0.973,-0.111,0.116,-3.845,35.583,1.038
0.964,-0.118,0.086,-4.456,36.316,-1.282
0.949,-0.103,0.073,-2.930,35.461,-2.808
0.934,-0.125,0.062,-0.671,34.241,-3.113
0.912,-0.145,0.060,1.587,32.104,-3.296
0.891,-0.143,0.072,5.371,28.076,-5.798
0.907,-0.122,0.080,6.104,22.583,-10.559
0.944,-0.118,0.062,2.197,15.686,-15.991
0.966,-0.131,0.064,-4.944,8.545,-18.738
1.011,-0.134,0.034,-10.681,3.357,-18.738
1.015,-0.128,0.057,-14.526,0.610,-17.395
1.030,-0.183,0.068,-11.292,3.113,-11.353
1.091,-0.156,0.065,-0.854,6.714,-3.967
0.970,-0.130,0.141,0.549,-1.648,-4.395
0.945,-0.152,0.152,2.686,-6.409,-3.418
0.920,-0.168,0.172,3.845,-7.507,-4.822
0.907,-0.118,0.158,4.822,-4.395,-7.080
0.910,-0.075,0.133,1.648,-2.747,-8.545
0.921,-0.084,0.129,-1.343,-1.709,-9.094
0.930,-0.061,0.129,-2.991,-3.967,-12.817
0.918,-0.058,0.157,-3.113,-9.827,-17.456
0.910,-0.095,0.196,-4.028,-18.005,-20.813
0.920,-0.136,0.218,-6.897,-28.015,-23.499
0.946,-0.162,0.189,-10.071,-36.682,-25.085
0.964,-0.188,0.165,-12.024,-41.016,-24.231
0.984,-0.216,0.162,-11.292,-40.649,-21.545
1.001,-0.228,0.161,-9.155,-38.818,-17.944
1.017,-0.235,0.140,-7.690,-36.926,-13.794
1.018,-0.238,0.139,-6.165,-34.729,-10.803
1.007,-0.254,0.152,-4.150,-31.128,-8.789
0.993,-0.264,0.173,-1.038,-25.635,-6.836
0.982,-0.265,0.180,2.197,-18.250,-4.517
0.984,-0.277,0.177,3.357,-11.719,-2.930
0.994,-0.282,0.167,2.197,-7.751,-1.892
1.000,-0.279,0.156,2.625,-6.775,-1.648
1.001,-0.287,0.158,4.028,-8.667,-1.648
0.993,-0.287,0.157,5.676,-12.878,-1.709
0.982,-0.278,0.156,9.094,-17.822,-0.732
0.975,-0.261,0.155,13.489,-21.790,2.014
0.967,-0.238,0.155,17.029,-22.949,5.188
0.955,-0.211,0.158,18.555,-21.484,7.507
0.942,-0.200,0.153,18.127,-17.090,9.888
0.927,-0.193,0.142,17.395,-11.108,11.719
0.918,-0.193,0.153,17.212,-4.639,12.817

1.135,0.699,0.290,-33.203,-67.322,-41.504
1.157,0.884,0.292,-36.072,-71.838,-46.204
1.185,1.098,0.298,-35.889,-73.547,-48.767
1.212,1.313,0.333,-35.217,-72.510,-47.852
1.240,1.555,0.356,-35.828,-68.848,-49.377
1.275,1.817,0.320,-38.940,-63.110,-53.467
1.282,2.009,0.299,-46.387,-57.678,-51.392
1.320,2.162,0.260,-54.016,-61.829,-44.800
1.317,2.288,0.165,-60.242,-78.857,-39.917
1.274,2.315,0.094,-63.965,-103.882,-39.795
1.223,2.271,0.045,-60.486,-136.536,-46.387
1.080,2.164,0.067,-43.823,-179.871,-55.054
0.874,2.100,0.159,-17.700,-233.093,-60.120
0.605,2.066,0.299,12.390,-289.246,-60.608
0.338,2.033,0.499,40.710,-335.999,-56.030
0.061,2.053,0.689,60.913,-362.488,-48.096
-0.236,2.018,0.845,73.120,-361.084,-44.312
-0.444,1.955,0.895,74.341,-328.430,-54.016
-0.548,1.819,0.909,65.491,-271.362,-74.646
-0.511,1.653,0.837,54.138,-213.379,-97.961
-0.457,1.461,0.739,43.213,-169.312,-118.164
-0.435,1.239,0.651,31.677,-142.456,-132.202
-0.402,0.961,0.586,20.081,-133.240,-138.611
-0.345,0.668,0.506,7.812,-135.010,-140.198
-0.374,0.358,0.419,-3.784,-139.465,-139.832
-0.422,-0.019,0.350,-11.536,-137.512,-139.893
-0.345,-0.350,0.358,-16.174,-121.521,-139.221
-0.331,-0.669,0.284,-14.282,-96.497,-137.756
-0.329,-1.004,0.289,-6.775,-61.951,-134.399
-0.352,-1.338,0.341,2.014,-26.184,-127.991
-0.489,-1.709,0.464,12.268,-4.028,-125.488
-0.457,-2.101,0.632,21.851,-6.165,-137.878
-0.190,-2.438,0.739,30.884,-35.706,-158.630
0.100,-2.484,0.942,37.964,-83.313,-165.222
0.259,-2.588,0.978,45.227,-132.080,-140.503
0.291,-2.447,0.948,48.218,-166.931,-115.295
0.386,-2.213,0.995,48.767,-173.340,-88.196
0.401,-2.179,1.007,54.199,-167.236,-59.387
0.352,-2.032,1.063,61.279,-152.161,-50.171
0.330,-1.811,1.183,68.604,-131.287,-53.711
0.352,-1.579,1.267,72.449,-110.596,-62.012
0.406,-1.363,1.240,67.749,-90.942,-73.303
0.492,-1.170,1.197,54.688,-66.833,-84.290
0.537,-1.022,1.156,40.771,-39.429,-87.463
0.554,-0.933,1.062,31.799,-13.062,-77.942
0.598,-0.891,0.983,25.391,10.925,-61.707
0.597,-0.814,0.909,22.034,28.259,-49.805
0.549,-0.711,0.849,22.278,38.757,-39.490
0.494,-0.620,0.799,23.437,44.739,-28.992
0.444,-0.521,0.743,22.888,46.387,-19.897
0.381,-0.443,0.676,20.691,43.091,-13.000
0.317,-0.392,0.643,18.494,36.377,-8.362
0.243,-0.365,0.645,17.517,27.771,-5.432
0.162,-0.358,0.686,18.738,18.188,-3.418
0.136,-0.346,0.757,20.569,7.751,-3.357
0.135,-0.320,0.801,18.860,-3.845,-3.906
0.155,-0.322,0.835,12.695,-13.672,-5.371
0.220,-0.302,0.893,4.150,-20.569,-6.287
0.280,-0.322,0.925,-2.563,-27.527,-3.662
0.288,-0.303,0.940,-7.996,-32.166,-0.122
0.272,-0.287,0.939,-11.841,-31.799,2.197
0.276,-0.286,0.945,-12.939,-24.902,2.441
0.300,-0.299,0.958,-11.353,-12.390,0.793
0.296,-0.264,0.945,-7.874,1.282,-1.099
0.305,-0.262,0.939,-4.639,15.015,-2.136
0.311,-0.269,0.924,-3.296,27.405,-3.784
0.317,-0.279,0.901,-1.282,36.560,-6.470
0.338,-0.287,0.874,1.099,41.931,-8.179
0.370,-0.297,0.848,3.418,43.274,-8.362
0.381,-0.314,0.830,5.188,41.199,-7.629
0.390,-0.330,0.837,4.944,36.926,-7.080
0.403,-0.333,0.856,2.930,29.541,-8.118
0.431,-0.327,0.872,-0.854,19.470,-9.583
0.455,-0.352,0.884,-6.287,8.667,-9.399
0.464,-0.333,0.889,-13.000,-0.610,-6.897
0.467,-0.327,0.880,-18.616,-6.836,-2.808
0.454,-0.325,0.872,-22.522,-9.583,1.282
0.436,-0.319,0.856,-23.926,-10.193,4.272
0.422,-0.318,0.839,-20.752,-8.667,5.615
0.420,-0.317,0.833,-15.076,-5.127,4.883
0.429,-0.309,0.839,-8.850,-1.038,3.540
0.422,-0.323,0.846,-1.770,2.747,2.197
0.412,-0.328,0.842,4.578,6.897,1.465
0.401,-0.315,0.828,9.644,10.803,1.221
0.387,-0.305,0.827,13.733,14.038,2.563
0.376,-0.297,0.831,16.296,16.357,3.906
0.363,-0.290,0.839,15.747,18.127,4.517
0.359,-0.279,0.853,12.207,19.409,4.272
0.343,-0.279,0.868,5.981,17.822,4.272
0.333,-0.281,0.863,-1.038,11.108,3.540
0.342,-0.291,0.852,-7.446,0.977,1.648
0.363,-0.307,0.839,-12.085,-9.766,-0.610
0.373,-0.312,0.820,-13.550,-19.714,-2.014
0.400,-0.305,0.800,-11.902,-27.405,-2.014
0.427,-0.302,0.797,-9.033,-31.067,-0.427
0.422,-0.302,0.808,-4.395,-30.457,1.526
0.394,-0.303,0.826,1.038,-26.001,2.502
0.384,-0.290,0.842,5.493,-19.043,2.380
0.385,-0.287,0.861,9.033,-12.085,2.014
0.378,-0.290,0.885,11.536,-6.531,1.404
0.369,-0.293,0.898,12.268,-2.258,0.732
0.365,-0.288,0.908,11.536,0.427,0.671
0.367,-0.281,0.913,10.010,1.831,0.977
0.364,-0.281,0.912,7.751,2.258,1.282
0.355,-0.282,0.904,4.944,1.953,2.014
0.349,-0.279,0.886,3.418,1.587,2.502
0.352,-0.274,0.875,2.197,1.770,2.808
0.330,-0.275,0.860,1.587,1.343,2.930
0.330,-0.289,0.852,1.404,1.587,2.747
0.341,-0.283,0.862,1.892,2.319,0.916
0.354,-0.268,0.853,2.380,1.953,1.038
0.386,-0.298,0.857,2.869,-0.366,6.104
0.387,-0.312,0.857,4.333,-3.906,8.850
0.390,-0.310,0.873,7.019,-6.409,9.033
0.376,-0.308,0.896,9.583,-7.996,9.338
0.363,-0.308,0.906,11.353,-8.240,10.254
0.373,-0.303,0.922,10.620,-6.470,10.986
0.368,-0.288,0.920,8.606,-3.784,10.803
0.361,-0.272,0.912,5.737,-0.061,10.254

0.942,1.061,0.334,-17.883,-15.991,-66.101
1.027,1.209,0.303,-16.357,-14.954,-70.740
1.137,1.354,0.285,-12.451,-9.949,-72.144
1.280,1.514,0.274,-5.981,-2.930,-69.641
1.392,1.662,0.282,0.610,2.869,-60.486
1.454,1.808,0.314,5.371,2.686,-46.448
1.457,1.987,0.323,10.437,-3.357,-32.837
1.422,2.201,0.356,16.296,-13.611,-22.644
1.324,2.360,0.384,20.996,-29.480,-14.282
1.166,2.441,0.413,22.644,-50.842,-6.470
0.965,2.460,0.407,20.630,-76.355,1.892
0.732,2.447,0.382,16.785,-98.816,13.184
0.472,2.452,0.412,15.564,-115.234,24.414
0.240,2.440,0.478,15.930,-128.174,33.813
0.006,2.408,0.538,16.174,-138.611,33.081
-0.241,2.351,0.604,18.127,-142.944,16.113
-0.382,2.221,0.623,22.644,-139.893,-16.479
-0.426,2.025,0.576,28.076,-128.540,-58.350
-0.482,1.739,0.528,33.630,-109.619,-98.145
-0.544,1.483,0.510,41.382,-90.637,-128.418
-0.669,1.279,0.594,49.683,-81.543,-138.367
-0.831,1.042,0.669,48.035,-84.412,-126.282
-1.065,0.685,0.631,25.818,-89.050,-111.755
-1.402,0.220,0.435,-9.094,-78.369,-118.042
-1.476,-0.358,0.116,-35.217,-43.884,-154.236
-1.075,-1.254,-0.137,-24.414,12.329,-210.571
-0.608,-2.115,0.055,27.100,84.900,-260.681
-0.171,-2.614,0.550,91.492,139.893,-279.846
0.529,-2.978,1.012,126.343,139.038,-255.493
0.957,-3.274,1.077,97.290,75.745,-190.002
0.952,-3.358,0.753,10.681,-25.574,-134.094
0.814,-3.225,0.539,-59.082,-104.553,-126.404
1.045,-2.980,0.525,-62.439,-125.427,-150.024
1.179,-2.510,0.255,-16.418,-103.394,-166.138
1.342,-2.233,0.259,37.781,-40.344,-145.569
1.103,-1.873,0.279,81.970,27.832,-124.939
0.911,-1.592,0.473,115.845,81.787,-112.305
0.810,-1.304,0.574,131.287,98.877,-108.948
0.690,-1.182,0.687,123.657,86.426,-103.760
0.568,-1.057,0.797,100.891,58.777,-96.436
0.480,-0.935,0.841,79.468,30.640,-90.637
0.478,-0.844,0.801,65.247,7.507,-86.121
0.545,-0.737,0.754,52.795,-1.526,-81.726
0.651,-0.625,0.724,41.992,5.859,-73.059
0.700,-0.585,0.699,29.358,22.095,-57.922
0.703,-0.581,0.692,14.343,35.828,-40.222
0.667,-0.555,0.626,1.221,40.344,-25.085
0.619,-0.514,0.516,-6.042,38.086,-13.367
0.548,-0.480,0.432,-5.005,34.607,-3.296
0.479,-0.400,0.365,2.258,32.715,2.197
0.468,-0.320,0.363,12.573,35.522,-0.061
0.501,-0.297,0.393,23.071,40.527,-5.798
0.565,-0.309,0.417,30.273,43.945,-11.841
0.673,-0.362,0.475,33.569,43.701,-14.954
0.759,-0.381,0.544,31.372,38.635,-11.963
0.783,-0.363,0.562,23.193,29.114,-5.554
0.809,-0.333,0.576,11.780,20.264,-1.831
0.820,-0.341,0.576,1.587,13.855,1.831
0.784,-0.346,0.534,-4.456,11.780,5.554
0.786,-0.334,0.507,-5.127,17.090,6.653
0.816,-0.350,0.494,-2.625,26.428,5.127
0.846,-0.375,0.484,-2.075,32.715,2.991
0.854,-0.368,0.447,-4.150,34.546,1.099
0.850,-0.379,0.411,-7.141,34.729,-0.183
0.868,-0.377,0.369,-9.644,36.194,-2.441
0.897,-0.375,0.380,-6.775,36.926,-3.357
0.896,-0.369,0.372,-3.174,32.593,-2.197
0.900,-0.362,0.370,-1.343,26.611,-2.014
0.933,-0.364,0.376,-0.183,21.545,-2.075
0.960,-0.384,0.396,0.488,17.090,0.061
0.976,-0.394,0.411,-0.671,13.428,3.784
0.983,-0.396,0.427,-3.906,11.230,8.667
0.952,-0.402,0.437,-7.202,11.292,14.465
0.900,-0.409,0.432,-9.521,15.198,17.639
0.866,-0.392,0.428,-9.521,23.254,16.052
0.865,-0.344,0.423,-6.653,29.419,13.184
0.833,-0.345,0.405,-3.296,29.968,11.963
0.820,-0.320,0.396,-0.793,25.452,8.972
0.832,-0.304,0.376,0.427,18.005,4.822
0.841,-0.317,0.359,0.244,9.521,1.404
0.847,-0.318,0.335,0.427,1.770,-0.732
0.872,-0.317,0.326,2.563,-4.944,-1.526
0.875,-0.341,0.364,7.263,-10.864,-1.892
0.878,-0.334,0.416,12.268,-15.198,-2.563
0.885,-0.326,0.458,13.672,-17.578,-1.709
0.882,-0.332,0.492,11.902,-19.104,-0.244
0.887,-0.343,0.517,9.399,-20.081,0.183
0.888,-0.345,0.543,6.775,-20.203,2.563
0.858,-0.344,0.546,4.944,-19.958,6.775
0.841,-0.341,0.540,3.235,-17.273,8.423
0.846,-0.337,0.530,1.404,-11.658,7.080
