aX,aY,aZ,gX,gY,gZ
0.002,-0.946,-0.552,44.678,-3.540,7.446
0.015,-0.971,-0.603,39.734,-6.653,12.634
0.010,-0.981,-0.629,30.090,-8.362,16.235
0.000,-0.966,-0.607,17.029,-9.216,19.470
0.010,-0.949,-0.577,4.517,-9.888,23.560
0.020,-0.949,-0.568,-4.883,-10.498,27.161
-0.026,-0.969,-0.581,-12.451,-9.827,28.381
-0.008,-0.936,-0.544,-22.949,-5.005,26.733
0.058,-0.913,-0.487,-32.898,0.061,24.658
0.068,-0.908,-0.486,-36.804,1.160,21.729
0.088,-0.880,-0.492,-37.842,1.587,16.907
0.146,-0.860,-0.459,-38.391,2.747,13.000
0.270,-0.831,-0.442,-36.194,1.404,10.010
0.236,-0.886,-0.457,-27.222,-2.686,9.094
0.114,-0.921,-0.458,-18.311,-4.700,5.249
0.102,-0.899,-0.432,-17.395,-1.343,-0.366
0.106,-0.899,-0.419,-15.686,1.587,-4.700
0.105,-0.923,-0.431,-13.428,4.150,-8.911
0.097,-0.908,-0.448,-12.695,6.531,-14.221
0.091,-0.946,-0.436,-11.292,8.667,-18.066
0.073,-0.944,-0.450,-10.071,8.850,-20.935
0.064,-0.945,-0.453,-9.583,8.606,-21.729
0.055,-0.943,-0.451,-10.498,6.836,-21.179
0.032,-0.933,-0.447,-11.475,3.967,-18.982
0.023,-0.935,-0.447,-11.597,1.526,-14.954
0.031,-0.934,-0.432,-11.353,0.244,-10.742
0.031,-0.928,-0.421,-10.559,-1.709,-7.202
0.022,-0.920,-0.419,-9.521,-3.418,-4.150
0.008,-0.922,-0.442,-8.179,-4.517,-2.319
0.003,-0.929,-0.464,-7.935,-3.662,-0.549
0.032,-0.933,-0.447,-9.705,-1.770,0.549
0.038,-0.938,-0.436,-12.207,-1.343,1.526
0.042,-0.944,-0.432,-13.000,-2.075,2.319
0.046,-0.946,-0.427,-13.367,-2.441,3.052
0.053,-0.945,-0.415,-13.245,-2.502,3.174
0.055,-0.935,-0.395,-12.756,-3.601,2.930
0.034,-0.936,-0.425,-10.742,-4.700,2.136
0.054,-0.929,-0.405,-8.606,-2.319,1.282
0.052,-0.923,-0.388,-7.324,-0.671,0.122
0.052,-0.920,-0.383,-4.944,0.183,-1.099
0.054,-0.917,-0.385,-2.258,0.793,-1.892
0.088,-0.911,-0.356,-0.366,0.549,-2.258
0.041,-0.929,-0.400,1.892,-2.258,-1.892
0.008,-0.943,-0.433,4.395,-2.380,-1.770
0.009,-0.945,-0.441,4.883,-0.671,-1.648
0.035,-0.942,-0.414,3.601,0.549,-0.793
0.041,-0.945,-0.408,3.601,-0.122,0.793
0.044,-0.942,-0.404,5.066,-0.610,1.465
0.047,-0.934,-0.399,6.714,-0.732,1.648
0.049,-0.927,-0.400,8.789,-0.610,1.526
0.052,-0.926,-0.406,10.559,-0.183,1.038
0.051,-0.925,-0.410,11.475,0.671,0.244
0.052,-0.925,-0.415,12.390,1.465,-0.427
0.047,-0.931,-0.425,12.573,1.770,-1.221
0.049,-0.932,-0.427,12.817,1.892,-1.892
0.037,-0.940,-0.445,12.634,1.404,-1.709
0.042,-0.942,-0.447,11.658,1.709,-1.343
0.031,-0.939,-0.454,10.071,1.282,-0.610
0.036,-0.940,-0.452,8.972,0.610,-0.305
0.040,-0.940,-0.450,7.812,-0.122,0.427
0.044,-0.937,-0.445,7.019,-0.610,0.854
0.045,-0.930,-0.438,6.531,-0.732,1.038
0.047,-0.923,-0.434,6.348,-0.488,0.732
0.048,-0.920,-0.431,6.775,-0.061,0.244
0.046,-0.920,-0.435,7.202,0.610,-0.305
0.049,-0.918,-0.435,7.751,1.038,-0.916
0.047,-0.925,-0.442,8.179,1.282,-1.648
0.044,-0.930,-0.452,8.850,0.977,-2.136
0.044,-0.937,-0.459,8.789,0.916,-2.258
0.041,-0.940,-0.466,7.935,1.038,-2.197
0.040,-0.941,-0.469,6.897,0.793,-2.014
0.038,-0.937,-0.469,5.310,0.671,-1.587
0.038,-0.934,-0.466,3.479,0.244,-1.282
0.038,-0.931,-0.463,1.892,-0.122,-0.977
0.038,-0.928,-0.459,0.366,-0.366,-0.549
0.038,-0.926,-0.456,-0.671,-0.366,-0.244
0.038,-0.924,-0.455,-1.282,-0.610,0.061
0.038,-0.923,-0.452,-1.709,-0.610,0.061
0.038,-0.922,-0.450,-2.319,-0.793,0.183
0.039,-0.923,-0.449,-2.441,-1.038,0.488
0.038,-0.924,-0.449,-2.991,-1.038,0.671
0.040,-0.927,-0.451,-2.991,-1.221,0.793
0.039,-0.928,-0.453,-3.723,-1.221,0.793
0.040,-0.933,-0.455,-4.272,-1.404,0.977
0.040,-0.933,-0.454,-5.005,-1.587,1.282
0.040,-0.934,-0.451,-5.676,-1.587,1.709
0.042,-0.934,-0.446,-6.287,-1.709,1.831
0.044,-0.931,-0.441,-6.348,-1.587,1.709
0.044,-0.926,-0.433,-5.737,-1.404,1.587

