aX,aY,aZ,gX,gY,gZ
0.27,-0.137,0.684,-152.1,-41.565,32.593
0.237,-0.08,0.717,-149.414,-40.833,32.043
0.205,-0.036,0.719,-143.311,-39.185,30.762
0.166,-0.012,0.692,-134.888,-39.124,28.259
0.122,0.003,0.649,-125.183,-40.161,23.865
0.067,0.017,0.623,-114.746,-39.978,19.348
0.01,0.018,0.64,-105.164,-37.537,16.418
-0.024,0.005,0.661,-96.375,-33.142,15.564
-0.019,-0.027,0.651,-88.074,-28.748,15.564
0.003,-0.071,0.649,-82.52,-25.269,16.418
0.053,-0.123,0.641,-82.336,-22.766,18.127
0.121,-0.167,0.6,-88.257,-21.851,21.118
0.149,-0.18,0.55,-99.731,-22.583,24.78
0.124,-0.162,0.516,-114.685,-23.926,27.71
0.073,-0.133,0.484,-129.15,-23.682,29.053
-0.0,-0.085,0.471,-139.282,-22.095,27.954
-0.085,-0.029,0.459,-142.151,-18.738,24.414
-0.161,0.047,0.425,-139.709,-15.198,19.531
-0.219,0.153,0.363,-137.634,-13.367,13.672
-0.273,0.249,0.307,-135.925,-10.803,6.775
-0.317,0.335,0.263,-132.568,-6.836,0.549
-0.358,0.384,0.265,-127.93,-0.61,-2.075
-0.385,0.425,0.303,-120.911,9.033,-2.136
-0.372,0.463,0.37,-112.061,23.376,-2.136
-0.298,0.483,0.429,-98.633,39.612,-2.93
-0.199,0.469,0.465,-80.139,53.711,-4.822
-0.117,0.452,0.48,-60.181,63.721,-9.216
-0.068,0.443,0.471,-41.626,70.007,-16.296
-0.065,0.42,0.474,-24.048,73.975,-23.437
-0.071,0.434,0.496,-10.437,79.468,-29.114
-0.056,0.421,0.537,-2.38,86.853,-30.518
-0.019,0.381,0.591,-0.122,92.957,-29.48
0.052,0.346,0.663,-3.235,99.548,-30.09
0.167,0.334,0.741,-8.301,104.675,-33.447
0.292,0.341,0.812,-12.939,104.98,-38.147
0.38,0.351,0.841,-16.418,100.525,-42.664
0.423,0.361,0.803,-21.851,92.773,-48.767
0.443,0.387,0.744,-28.809,84.473,-56.274
0.452,0.431,0.721,-34.241,77.942,-61.218
0.442,0.471,0.728,-35.706,73.486,-62.866
0.426,0.482,0.763,-34.241,70.435,-61.157
0.438,0.468,0.787,-31.677,69.641,-57.068
0.487,0.439,0.765,-26.55,69.031,-53.406
0.997,0.307,0.706,-42.236,45.288,-55.298
0.883,0.389,0.708,-54.016,38.452,-56.03
0.769,0.5,0.736,-62.378,34.363,-55.42
0.725,0.649,0.741,-63.354,34.607,-54.749
0.75,0.803,0.716,-55.664,37.964,-55.42
0.799,0.908,0.698,-38.147,44.25,-56.702
0.881,0.929,0.7,-17.151,54.626,-59.204
0.966,0.859,0.693,2.319,65.613,-62.439
1.017,0.735,0.671,19.348,73.73,-65.613
1.051,0.618,0.648,29.846,80.261,-68.848
1.059,0.546,0.625,32.104,84.229,-71.228
1.034,0.506,0.595,27.832,87.219,-71.045
1.002,0.463,0.563,19.836,89.111,-67.749
0.956,0.431,0.543,10.437,88.44,-62.805
0.893,0.435,0.546,1.831,86.548,-57.617
0.846,0.492,0.558,-4.883,85.999,-53.589
0.83,0.572,0.583,-9.46,87.341,-50.049
0.826,0.651,0.599,-9.888,88.379,-46.936
0.83,0.717,0.598,-4.944,89.417,-43.579
0.839,0.739,0.571,4.456,90.576,-40.833
0.865,0.706,0.53,18.494,91.858,-39.49
0.921,0.628,0.468,35.034,93.14,-38.879
1.017,0.537,0.409,50.415,95.947,-37.292
1.187,0.448,0.359,61.829,98.206,-36.316
1.33,0.378,0.339,65.247,95.825,-35.461
1.419,0.326,0.316,59.875,89.661,-32.898
1.447,0.29,0.315,51.27,81.909,-28.564
1.44,0.294,0.316,44.189,74.219,-21.729
1.443,0.342,0.302,37.109,67.627,-14.893
1.468,0.408,0.278,32.41,63.049,-9.766
1.522,0.472,0.244,32.532,61.218,-6.47
1.581,0.513,0.198,38.147,61.34,-4.333
1.614,0.562,0.156,46.509,64.392,-4.15
1.648,0.639,0.096,53.894,70.679,-6.714
1.679,0.718,0.009,59.204,76.599,-12.085
1.686,0.766,-0.04,61.707,79.834,-20.813
1.596,0.735,-0.04,57.495,77.393,-27.893
1.508,0.636,-0.027,55.237,73.364,-28.076
1.468,0.483,-0.018,61.951,72.327,-20.996
1.429,0.302,0.024,75.195,73.059,-6.714
1.382,0.12,0.067,88.623,75.623,10.193
1.348,-0.044,0.111,101.746,79.712,29.663
1.32,-0.148,0.15,113.22,85.51,49.683
1.328,-0.206,0.2,119.019,92.59,66.711
1.355,-0.248,0.254,117.31,99.67,79.468
1.391,-0.267,0.284,109.497,103.577,88.989
1.407,-0.243,0.284,96.802,102.173,95.764
1.388,-0.208,0.239,79.224,93.872,101.074
1.312,-0.19,0.199,60.547,81.665,104.858
1.208,-0.164,0.172,44.617,70.007,107.544
1.089,-0.124,0.156,34.546,60.669,108.887
1.012,-0.092,0.149,29.358,55.054,110.291
0.971,-0.056,0.143,27.832,52.246,113.342
0.955,-0.014,0.142,27.466,51.88,116.577
0.955,0.036,0.152,29.785,53.955,118.469
0.973,0.081,0.132,32.349,55.725,119.995
0.985,0.141,0.085,33.63,55.542,120.361
1.011,0.209,0.024,32.41,53.406,120.483
1.046,0.259,-0.029,31.616,51.453,119.995
1.073,0.322,-0.066,32.532,49.561,118.408
1.108,0.39,-0.11,33.569,45.776,115.234
1.133,0.439,-0.12,33.02,41.565,111.877
1.147,0.449,-0.096,31.555,38.452,108.765
1.157,0.432,-0.047,29.907,38.574,105.347
1.169,0.402,0.01,31.433,42.358,102.417
1.187,0.372,0.055,35.156,47.302,100.403
1.197,0.359,0.089,38.452,50.354,98.755
1.197,0.38,0.111,39.063,48.95,95.703
1.169,0.413,0.112,36.438,42.053,92.041
1.111,0.471,0.067,30.701,29.968,87.769
1.034,0.57,0.02,21.057,16.541,83.252
0.957,0.704,-0.013,8.85,5.859,78.735
0.895,0.828,-0.03,0.366,1.526,75.317
0.847,0.932,-0.036,2.014,4.883,72.51
0.835,0.973,-0.012,13.55,17.334,69.946
0.885,0.97,0.008,31.555,34.912,69.641
0.987,0.894,0.01,53.772,53.589,73.792
1.094,0.778,-0.0,74.097,70.801,77.82
1.242,0.638,0.012,88.074,84.717,79.224
1.34,0.522,0.085,97.29,91.736,74.28
1.346,0.442,0.215,102.112,90.82,63.477
1.26,0.389,0.352,101.685,79.468,51.208
1.107,0.378,0.444,95.337,58.716,39.917
0.912,0.371,0.452,86.731,35.095,29.48
0.732,0.399,0.376,73.364,15.015,20.752
0.6,0.468,0.304,59.875,4.272,13.123
0.524,0.525,0.241,63.293,6.348,5.798
0.497,0.573,0.168,77.942,12.207,1.831
0.503,0.6,0.088,90.942,15.808,3.845
0.527,0.596,0.021,97.961,16.113,9.705
0.558,0.581,-0.012,99.121,14.038,17.029
0.591,0.534,-0.021,98.083,9.338,22.949
0.638,0.474,-0.011,93.75,1.892,26.55
0.692,0.388,0.012,85.144,-8.362,26.917
0.728,0.305,0.039,72.571,-21.912,23.437
0.735,0.222,0.066,59.143,-36.987,15.32
0.717,0.151,0.092,44.067,-52.734,3.906
0.656,0.109,0.111,29.48,-66.345,-8.179
0.575,0.08,0.139,22.949,-69.519,-21.362
0.478,0.079,0.192,23.865,-59.509,-33.813
0.406,0.109,0.244,28.32,-41.809,-43.884
0.381,0.156,0.279,31.25,-24.597,-51.208
0.395,0.184,0.289,30.212,-14.404,-55.298
0.426,0.208,0.264,27.222,-11.902,-57.678
0.446,0.228,0.215,25.085,-13.184,-61.951
0.443,0.274,0.174,25.452,-14.954,-68.909
0.416,0.327,0.129,28.442,-16.296,-75.134
0.374,0.371,0.078,33.02,-17.517,-80.627
0.326,0.38,0.035,39.551,-18.738,-83.679
0.276,0.354,0.023,46.021,-17.334,-84.167
0.238,0.325,0.047,47.485,-10.681,-83.923
0.221,0.299,0.104,46.448,-1.648,-83.74
0.229,0.273,0.176,45.349,6.592,-83.313
0.25,0.257,0.228,44.983,11.536,-82.642
0.273,0.239,0.253,46.509,12.878,-81.909
0.289,0.226,0.258,47.913,12.756,-80.566
0.307,0.215,0.25,47.241,11.414,-78.003
0.331,0.219,0.224,45.532,8.667,-74.158
0.375,0.233,0.184,44.25,5.798,-69.946
1.717,-0.432,0.166,81.848,19.897,16.296
1.791,-0.55,0.276,88.806,24.231,21.851
1.731,-0.706,0.426,87.036,30.579,28.259
1.561,-0.884,0.602,70.19,37.842,35.828
1.371,-1.024,0.743,41.016,44.434,43.518
1.211,-1.083,0.806,9.033,49.316,49.438
1.104,-1.041,0.797,-21.362,51.453,52.307
1.065,-0.929,0.734,-49.805,49.194,51.453
1.055,-0.753,0.633,-70.251,42.542,45.837
1.022,-0.549,0.516,-81.116,30.762,36.255
0.971,-0.34,0.38,-85.266,14.099,26.855
0.925,-0.157,0.237,-85.449,-3.479,19.592
0.892,-0.009,0.092,-84.412,-19.592,14.343
0.849,0.094,-0.048,-85.083,-34.729,10.742
0.799,0.171,-0.171,-89.783,-46.082,8.057
0.743,0.222,-0.262,-97.473,-51.575,5.432
0.689,0.255,-0.318,-106.445,-51.392,2.136
0.641,0.283,-0.334,-115.112,-46.326,-2.197
0.604,0.308,-0.305,-121.094,-37.659,-7.446
0.588,0.331,-0.246,-121.643,-27.527,-12.756
0.596,0.35,-0.167,-114.746,-17.822,-16.602
0.635,0.36,-0.088,-101.44,-9.46,-18.066
0.689,0.355,-0.019,-83.252,-3.418,-17.151
0.749,0.323,0.022,-63.232,0.793,-13.55
0.799,0.268,0.034,-43.945,3.479,-8.667
0.846,0.197,0.028,-26.794,5.554,-3.723
0.893,0.112,0.02,-13.367,7.385,1.282
0.935,0.009,0.015,-5.371,9.216,6.47
0.966,-0.094,0.022,-3.113,10.681,12.146
0.989,-0.218,0.041,-4.761,13.062,17.151
0.999,-0.341,0.066,-10.437,15.991,20.569
0.996,-0.445,0.104,-18.86,18.433,22.339
0.979,-0.526,0.149,-30.273,20.081,22.461
0.966,-0.563,0.18,-43.579,20.02,20.264
0.955,-0.55,0.196,-57.373,18.982,16.724
0.946,-0.504,0.202,-70.923,17.212,11.78
0.945,-0.434,0.193,-82.458,13.672,5.859
0.947,-0.349,0.167,-91.003,8.362,0.061
0.962,-0.262,0.131,-97.656,2.136,-4.333
0.988,-0.196,0.085,-101.99,-4.883,-7.263
1.026,-0.2,0.021,-105.042,-12.39,-9.338
1.017,-0.049,0.003,-106.873,-20.081,-13.489
1.004,0.006,-0.063,-109.07,-28.931,-8.484
1.101,-0.118,-0.13,-113.892,-32.41,-2.319
1.081,-0.131,-0.159,-116.943,-30.396,-11.902
1.058,-0.081,-0.157,-120.422,-27.771,-20.264
1.034,-0.015,-0.158,-126.282,-25.94,-22.095
1.014,0.033,-0.153,-129.333,-19.958,-23.499
1.016,0.077,-0.124,-127.502,-9.644,-26.184
1.026,0.13,-0.064,-122.559,-0.305,-28.992
1.031,0.172,-0.015,-114.99,4.333,-29.663
1.02,0.224,0.034,-104.187,4.517,-29.175
0.999,0.248,0.057,-91.187,0.427,-25.635
0.97,0.215,0.051,-77.759,-5.249,-20.63
0.924,0.147,0.012,-66.528,-10.742,-16.785
0.869,0.075,-0.036,-60.059,-14.343,-14.465
0.816,0.021,-0.069,-58.35,-13.184,-13.184
0.779,-0.019,-0.081,-59.448,-9.033,-12.329
0.761,-0.044,-0.07,-60.791,-3.479,-11.475
0.763,-0.066,-0.046,-61.523,2.014,-10.437
0.781,-0.091,-0.022,-60.913,6.714,-10.193
0.812,-0.11,-0.0,-59.692,10.132,-11.536
0.852,-0.109,0.019,-58.472,11.841,-14.099
0.899,-0.084,0.037,-56.763,11.658,-16.785
0.951,-0.051,0.05,-54.932,9.949,-19.043
0.998,-0.025,0.057,-52.002,7.324,-20.508
1.026,0.0,0.059,-48.462,4.456,-21.79
1.037,0.022,0.054,-45.166,2.136,-22.034
1.034,0.035,0.045,-43.03,0.916,-20.874
1.016,0.031,0.038,-42.114,1.709,-18.677
0.993,0.011,0.04,-42.48,4.333,-16.113
0.965,-0.017,0.048,-43.64,8.667,-13.794
0.952,-0.054,0.067,-44.861,13.916,-12.146
0.961,-0.096,0.087,-45.776,18.494,-10.132
0.996,-0.137,0.099,-44.495,21.423,-8.362
1.055,-0.168,0.095,-39.307,22.461,-7.568
1.139,-0.195,0.073,-31.128,22.156,-7.08
1.232,-0.214,0.032,-21.912,20.569,-6.653
1.312,-0.226,-0.016,-15.137,18.127,-5.432
1.365,-0.226,-0.062,-13.306,15.381,-3.906
1.381,-0.217,-0.092,-15.198,13.611,-2.625
1.37,-0.209,-0.107,-21.484,12.817,-1.038
1.336,-0.204,-0.113,-32.654,12.878,0.61
1.295,-0.205,-0.119,-47.058,12.146,2.075
1.257,-0.214,-0.13,-63.293,11.047,3.174
1.236,-0.226,-0.137,-79.529,9.888,3.723
1.226,-0.232,-0.136,-93.75,8.118,4.089
1.22,-0.231,-0.123,-105.469,5.981,4.395
1.214,-0.215,-0.103,-114.319,3.479,4.639
1.212,-0.189,-0.076,-121.399,0.977,4.333
1.203,-0.148,-0.045,-127.136,-1.221,2.625
1.191,-0.09,-0.017,-132.69,-3.235,-0.305
1.161,-0.015,0.009,-137.695,-5.798,-2.808
1.122,0.061,0.023,-141.846,-9.155,-4.028
1.082,0.134,0.022,-144.409,-12.878,-5.188
1.039,0.2,0.012,-145.142,-16.846,-6.714
0.993,0.259,-0.011,-145.386,-20.63,-7.812
0.936,0.302,-0.045,-144.897,-23.743,-8.24
0.879,0.326,-0.085,-141.846,-24.902,-8.911
0.83,0.342,-0.132,-137.146,-24.292,-9.888
0.79,0.342,-0.173,-130.371,-22.278,-10.681
0.764,0.324,-0.212,-122.498,-19.714,-11.414
0.752,0.296,-0.24,-97.656,-14.832,-12.756
0.752,0.227,-0.264,-94.238,-12.939,-14.343
0.769,0.203,-0.26,-84.534,-11.292,-16.418
0.797,0.185,-0.243,-75.378,-9.521,-18.677
0.829,0.191,-0.217,-66.528,-7.751,-20.935
0.863,0.204,-0.188,-57.251,-5.798,-22.888
0.897,0.222,-0.169,-48.523,-4.211,-24.475
0.936,0.236,-0.163,-39.307,-3.479,-25.635
0.975,0.242,-0.166,-30.823,-3.235,-25.696
1.016,0.229,-0.17,-25.208,-2.869,-24.475
1.047,0.195,-0.172,-23.254,-2.319,-21.79
1.069,0.148,-0.167,-25.024,-1.099,-18.066
1.097,0.09,-0.139,-28.381,2.197,-14.038
1.128,0.022,-0.086,-30.151,6.653,-9.705
1.157,-0.047,-0.023,-28.748,10.01,-5.249
1.164,-0.12,0.032,-26.245,10.742,-1.282
1.134,-0.176,0.073,-26.428,8.972,1.953
1.519,0.382,0.382,6.042,-16.113,-3.662
1.41,0.453,0.404,11.475,-23.376,-1.587
1.216,0.442,0.394,16.296,-27.71,2.075
1.025,0.356,0.374,18.616,-26.611,7.202
0.906,0.237,0.361,18.921,-19.409,12.573
0.862,0.142,0.363,17.273,-9.216,15.869
0.858,0.106,0.378,13.855,-1.221,16.479
0.861,0.118,0.399,12.207,0.916,15.808
0.863,0.151,0.398,14.709,-2.93,15.198
0.872,0.173,0.362,21.912,-9.888,15.808
0.887,0.168,0.303,31.738,-17.517,17.822
0.904,0.132,0.238,41.504,-23.437,21.057
0.922,0.074,0.177,48.096,-26.672,25.33
0.935,0.006,0.138,50.11,-26.55,29.602
0.939,-0.061,0.126,47.241,-22.888,33.142
0.932,-0.122,0.143,41.26,-16.907,35.4
0.916,-0.162,0.173,34.302,-10.559,36.194
0.894,-0.176,0.2,26.917,-5.676,36.133
0.872,-0.174,0.217,19.836,-2.625,35.645
0.85,-0.161,0.224,14.221,-1.16,34.851
0.827,-0.144,0.216,12.146,-0.488,33.691
0.802,-0.129,0.192,12.817,-0.61,32.288
0.816,-0.097,0.154,14.648,-1.099,31.372
0.766,-0.15,0.137,16.724,-1.343,28.931
0.642,0.001,0.111,17.639,-2.686,25.94
0.716,-0.106,0.084,16.602,-2.747,35.095
0.721,-0.154,0.049,18.25,-2.197,29.968
0.686,-0.104,0.038,19.531,-0.549,19.653
0.662,-0.102,0.02,13.794,-1.77,17.822
0.664,-0.104,0.025,9.155,0.366,15.259
0.685,-0.1,0.054,8.057,5.066,10.864
0.718,-0.105,0.086,8.057,8.24,7.507
0.749,-0.115,0.108,9.338,9.399,4.944
0.786,-0.139,0.112,11.23,9.827,3.113
0.827,-0.174,0.107,13.062,10.254,1.648
0.871,-0.22,0.103,13.123,11.292,0.916
0.895,-0.261,0.098,11.597,11.841,-0.061
0.898,-0.289,0.102,9.033,13.306,-1.16
0.896,-0.298,0.127,4.883,16.479,-2.136
0.901,-0.284,0.169,-0.916,19.775,-2.563
0.917,-0.258,0.207,-6.287,21.606,-2.869
0.928,-0.243,0.214,-10.742,21.606,-2.747
0.935,-0.245,0.198,-14.587,21.057,-3.357
0.941,-0.241,0.19,-18.86,21.118,-4.639
0.945,-0.219,0.192,-23.56,20.386,-6.226
0.948,-0.203,0.188,-27.344,19.104,-7.263
0.959,-0.193,0.185,-29.175,18.311,-7.874
0.971,-0.175,0.184,-30.151,17.151,-8.728
0.976,-0.16,0.185,-29.846,15.076,-9.521
0.974,-0.145,0.183,-27.832,12.512,-10.071
0.967,-0.133,0.179,-24.841,10.071,-10.315
0.959,-0.121,0.173,-21.362,8.484,-10.437
0.954,-0.114,0.167,-17.456,6.958,-10.193
0.951,-0.107,0.155,-13.977,5.371,-9.644
0.954,-0.101,0.144,-10.681,4.517,-9.216
0.965,-0.093,0.137,-7.996,5.005,-9.277
0.983,-0.075,0.137,-5.554,6.592,-9.705
1.003,-0.048,0.145,-3.357,8.24,-10.376
1.025,-0.019,0.155,-2.014,9.827,-10.986
1.044,0.006,0.167,-0.854,11.414,-11.475
1.056,0.034,0.178,0.183,12.939,-12.146
1.068,0.049,0.187,1.099,14.648,-12.451
1.093,0.044,0.19,2.014,16.602,-12.634
1.135,0.023,0.185,4.272,18.25,-13.428
1.202,0.003,0.172,7.996,19.043,-15.32
1.281,-0.01,0.15,14.282,18.433,-18.188
1.362,-0.025,0.12,22.156,17.029,-20.63
1.432,-0.037,0.086,28.687,14.099,-22.156
1.47,-0.036,0.059,32.288,9.888,-21.973
1.459,-0.033,0.038,32.715,5.493,-19.104
1.391,-0.045,0.026,29.846,1.587,-13.611
1.271,-0.082,0.02,23.621,-0.427,-7.507
1.148,-0.146,0.029,15.137,1.953,-2.563
1.066,-0.229,0.057,4.822,8.179,0.793
1.051,-0.309,0.095,-7.019,14.648,1.831
1.074,-0.36,0.136,-18.982,18.188,1.038
1.111,-0.373,0.181,-29.907,18.188,-0.671
1.155,-0.35,0.214,-37.537,14.465,-2.502
1.198,-0.302,0.228,-41.748,7.324,-3.906
1.221,-0.233,0.214,-44.678,-1.404,-5.92
1.229,-0.166,0.179,-47.485,-9.155,-8.301
1.225,-0.106,0.139,-52.612,-14.16,-10.742
1.213,-0.057,0.107,-59.692,-15.808,-12.573
1.189,-0.012,0.087,-68.115,-15.747,-14.709
1.151,0.031,0.077,-76.721,-15.381,-17.334
1.102,0.067,0.075,-83.618,-15.259,-19.897
1.043,0.09,0.071,-87.708,-15.869,-22.339
0.983,0.1,0.063,-88.379,-16.602,-23.621
0.919,0.09,0.052,-86.853,-16.479,-23.804
0.86,0.072,0.044,-82.947,-15.442,-23.132
0.811,0.049,0.038,-77.637,-13.123,-21.912
0.771,0.035,0.035,-70.801,-10.925,-20.752
0.738,0.032,0.032,-62.866,-9.216,-19.958
0.713,0.037,0.028,-54.565,-8.545,-19.47
0.695,0.041,0.021,-47.363,-8.606,-19.226
0.682,0.046,0.006,-40.649,-9.521,-19.775
0.671,0.055,-0.005,-34.729,-10.864,-20.752
0.666,0.066,-0.022,-29.846,-12.146,-21.973
0.667,0.076,-0.037,-25.513,-13.428,-23.376
0.673,0.078,-0.042,-22.278,-14.526,-24.353
0.689,0.082,-0.046,-20.142,-16.296,-25.024
0.706,0.075,-0.048,-17.578,-17.822,-25.33
0.732,0.056,-0.048,-14.648,-18.921,-25.085
0.759,0.033,-0.047,-12.756,-18.982,-24.475
0.812,0.005,-0.035,-11.536,-19.348,-23.437
0.82,-0.024,-0.022,-10.986,-21.484,-22.766
0.769,0.007,-0.083,-11.292,-22.156,-21.362
0.828,-0.013,-0.023,-10.864,-15.808,-15.808
0.872,-0.063,-0.004,-12.695,-13.062,-12.39
0.906,-0.118,-0.003,-12.634,-10.803,-12.39
0.924,-0.132,0.013,-9.583,-7.568,-14.709
0.944,-0.137,0.027,-6.348,-5.554,-14.099
0.979,-0.165,0.042,-4.761,-3.479,-12.207
1.011,-0.147,0.06,-6.042,-0.305,-12.39
1.054,-0.13,0.092,-6.409,2.319,-11.23
1.091,-0.135,0.104,-3.906,1.831,-9.766
1.107,-0.147,0.1,0.305,0.671,-10.315
1.123,-0.146,0.097,4.639,-1.038,-10.986
1.146,-0.154,0.09,9.155,-3.845,-9.827
1.191,0.472,0.334,-13.611,2.93,-11.597
1.131,0.457,0.228,3.845,-15.198,-10.437
1.027,0.382,0.156,14.832,-25.146,-7.751
0.927,0.291,0.122,15.259,-26.489,-3.662
0.864,0.213,0.136,6.714,-20.447,1.221
0.84,0.161,0.19,-2.014,-8.85,5.676
0.843,0.132,0.247,-4.944,2.93,9.766
0.855,0.129,0.271,-1.282,10.437,14.404
0.866,0.144,0.248,7.141,12.817,19.531
0.859,0.156,0.194,17.273,11.536,24.658
0.825,0.171,0.13,25.818,8.789,28.87
0.767,0.194,0.066,34.424,7.751,31.006
0.712,0.217,0.011,45.166,9.521,31.555
0.673,0.221,-0.029,57.434,13.611,31.921
0.652,0.19,-0.05,70.801,17.395,31.982
0.645,0.122,-0.06,84.717,19.653,31.677
0.645,0.02,-0.058,96.191,20.264,30.884
0.647,-0.097,-0.039,103.027,19.287,29.297
0.653,-0.214,-0.008,103.882,17.151,27.283
0.664,-0.323,0.026,101.929,14.893,25.33
0.682,-0.413,0.05,97.351,12.512,24.048
0.702,-0.479,0.065,91.187,10.132,23.193
0.73,-0.519,0.075,83.557,8.972,23.193
0.766,-0.542,0.069,75.073,7.935,22.888
0.791,-0.532,0.068,63.843,6.47,21.79
0.809,-0.492,0.075,51.819,5.31,20.142
0.826,-0.434,0.089,40.405,3.723,19.043
0.844,-0.374,0.106,30.334,1.831,18.188
0.863,-0.324,0.114,22.095,-0.061,17.883
0.882,-0.289,0.111,16.235,-2.014,17.578
0.901,-0.271,0.099,11.963,-3.418,17.212
0.91,-0.258,0.087,8.484,-4.272,16.357
0.917,-0.243,0.08,6.226,-4.028,15.259
0.929,-0.235,0.075,5.31,-3.235,14.404
0.945,-0.233,0.072,5.188,-2.441,13.367
0.966,-0.238,0.071,6.226,-2.136,11.963
0.986,-0.249,0.068,8.606,-2.441,10.925
1.001,-0.265,0.068,10.925,-2.869,9.827
1.016,-0.283,0.074,13.367,-2.747,8.545
1.032,-0.3,0.084,14.954,-1.77,7.263
1.048,-0.312,0.097,15.808,-0.305,6.348
1.062,-0.319,0.109,16.235,0.977,5.493
1.073,-0.322,0.117,15.869,1.465,4.822
1.08,-0.326,0.123,14.893,0.793,4.944
1.076,-0.337,0.122,13.855,-0.732,5.737
1.068,-0.344,0.121,12.878,-2.38,6.653
1.056,-0.34,0.123,11.536,-3.357,7.202
1.045,-0.324,0.133,9.888,-3.357,7.263
1.041,-0.287,0.141,8.484,-2.93,6.775
1.04,-0.236,0.143,7.446,-2.991,6.042
1.029,-0.184,0.135,7.141,-3.601,5.432
1.022,-0.141,0.124,6.836,-4.028,5.249
1.013,-0.115,0.111,6.653,-3.906,4.883
1.014,-0.108,0.091,6.226,-3.235,4.944
1.036,-0.116,0.073,5.554,-1.526,5.005
1.089,-0.124,0.058,5.31,0.61,4.761
1.184,-0.116,0.042,8.606,2.258,3.418
1.308,-0.101,0.028,14.832,2.747,1.709
1.432,-0.081,0.02,22.4,2.319,0.244
1.508,-0.041,0.03,29.724,0.366,-1.038
1.51,0.021,0.056,36.621,-3.906,-2.38
1.443,0.093,0.064,41.748,-9.644,-2.319
1.333,0.121,0.045,39.612,-13.794,0.427
1.227,0.083,0.027,26.733,-11.292,4.7
1.163,0.032,0.049,6.836,-2.502,7.874
1.152,0.017,0.099,-14.16,8.423,9.521
1.172,0.01,0.148,-30.518,15.991,11.353
1.189,-0.003,0.179,-39.551,16.968,13.489
1.175,-0.019,0.191,-41.992,12.268,13.733
1.144,-0.026,0.18,-40.466,5.554,11.23
1.117,-0.016,0.153,-38.391,-0.61,5.859
1.097,0.014,0.124,-38.208,-4.333,-0.854
1.083,0.057,0.11,-40.71,-5.798,-7.568
1.076,0.103,0.11,-44.8,-5.249,-13.672
1.07,0.138,0.119,-49.011,-3.906,-18.25
1.053,0.154,0.13,-52.124,-2.991,-20.508
1.024,0.15,0.13,-53.528,-2.625,-21.057
0.985,0.133,0.126,-52.734,-2.319,-20.63
0.934,0.106,0.117,-50.537,-2.136,-19.714
0.877,0.078,0.106,-47.058,-1.892,-18.677
0.818,0.048,0.09,-43.03,-1.16,-17.761
0.764,0.025,0.073,-39.124,-0.244,-17.334
0.718,0.011,0.057,-35.217,0.977,-17.639
0.685,0.003,0.046,-30.884,2.319,-18.494
0.66,0.002,0.032,-26.489,3.662,-19.653
0.645,-0.002,0.017,-22.461,3.662,-21.118
0.637,-0.01,0.002,-18.86,2.869,-22.095
0.633,-0.022,-0.013,-16.052,1.709,-23.437
0.638,-0.035,-0.025,-13.916,0.427,-24.963
0.648,-0.045,-0.032,-12.268,-0.793,-27.039
0.662,-0.057,-0.033,-10.62,-2.014,-28.809
0.677,-0.065,-0.033,-9.094,-3.601,-30.334
0.695,-0.073,-0.033,-8.362,-5.798,-31.372
0.713,-0.082,-0.033,-7.507,-7.996,-32.288
0.733,-0.09,-0.032,-6.287,-9.949,-32.593
0.756,-0.098,-0.034,-5.31,-12.39,-32.166
0.785,-0.11,-0.041,-4.761,-14.709,-30.457
0.812,-0.129,-0.047,-4.822,-16.541,-28.32
0.837,-0.149,-0.052,-5.798,-18.127,-26.184
0.863,-0.171,-0.058,-7.202,-18.677,-24.048
0.887,-0.188,-0.052,-9.888,-17.456,-21.912
0.919,-0.198,-0.041,-12.268,-15.381,-19.897
0.95,-0.212,-0.023,-13.489,-12.634,-18.066
0.984,-0.215,-0.009,-13.245,-9.766,-16.602
1.02,-0.218,-0.001,-12.634,-6.531,-15.503
1.075,-0.223,-0.001,-11.475,-3.052,-14.404
1.135,-0.227,-0.008,-11.169,-0.183,-13.733
1.191,-0.224,-0.014,-10.803,1.221,-13.367
1.24,-0.212,-0.017,-10.376,2.014,-13.123
1.276,-0.197,-0.017,-9.216,2.075,-13.0
1.297,-0.184,-0.014,-7.629,1.404,-12.451
1.303,-0.166,-0.009,-5.981,-0.488,-11.108
1.289,-0.155,-0.006,-5.005,-3.54,-8.85
1.257,-0.158,-0.001,-4.211,-7.507,-5.554
1.208,-0.176,0.0,-2.502,-11.78,-2.38
1.161,-0.198,-0.005,-0.122,-15.015,1.282
1.125,-0.219,-0.013,1.953,-17.09,5.066
1.088,-0.229,-0.012,2.38,-17.273,8.484
1.054,-0.219,0.0,0.61,-14.648,10.376
1.237,-0.389,0.445,36.56,-11.169,28.442
1.089,-0.425,0.543,6.775,4.517,29.48
1.024,-0.374,0.629,-22.522,22.278,29.785
1.041,-0.251,0.689,-42.358,36.377,26.978
1.086,-0.106,0.716,-49.316,41.138,22.034
1.114,0.004,0.675,-42.053,33.081,17.273
1.102,0.062,0.555,-26.367,14.526,13.55
1.05,0.08,0.403,-10.193,-6.287,9.949
0.971,0.081,0.266,0.122,-22.278,6.287
0.886,0.07,0.183,3.174,-29.419,3.479
0.832,0.047,0.154,0.671,-28.015,2.136
0.813,0.018,0.168,-6.531,-21.851,2.625
