aX,aY,aZ,gX,gY,gZ
-0.260,-0.509,0.460,-40.344,47.791,0.366
-0.162,-0.445,0.488,-60.791,47.302,-21.729
-0.081,-0.299,0.555,-75.439,44.861,-47.913
-0.113,0.058,0.576,-78.796,37.292,-74.463
-0.266,0.010,0.429,-73.853,31.067,-85.266
-0.181,0.227,0.509,-67.505,36.072,-96.619
-0.197,0.439,0.472,-64.392,38.391,-103.149
-0.090,0.520,0.495,-63.293,40.894,-95.459
-0.078,0.563,0.521,-69.824,40.955,-85.144
-0.109,0.524,0.539,-80.078,36.865,-76.294
-0.200,0.346,0.433,-85.754,29.114,-74.890
-0.467,0.413,0.527,-94.421,28.870,-86.426
-0.604,0.491,0.547,-103.333,28.076,-89.539
-0.657,0.610,0.559,-111.816,24.231,-81.238
-0.679,0.732,0.524,-120.850,19.165,-69.031
-0.664,0.840,0.517,-130.127,17.578,-54.260
-0.578,0.882,0.504,-137.268,21.301,-43.518
-0.499,1.068,0.505,-140.808,26.245,-42.236
-0.360,1.326,0.549,-140.198,27.344,-42.480
-0.374,1.492,0.562,-137.756,23.621,-42.053
-0.324,1.658,0.690,-131.104,19.287,-39.246
-0.540,1.315,0.547,-115.662,13.672,-31.250
-0.495,1.386,0.829,-99.304,31.494,-37.659
-0.374,1.237,0.856,-97.351,41.626,-31.982
-0.379,1.116,0.811,-74.646,40.649,-31.677
-0.342,1.092,0.812,-50.720,30.762,-32.166
-0.391,1.038,0.632,-31.799,3.357,-27.649
-0.523,1.109,0.444,-16.418,-11.719,-29.114
-0.608,1.201,0.310,-16.052,-8.301,-25.696
-0.489,1.128,0.296,-21.729,7.935,-17.700
-0.233,1.059,0.379,-23.560,21.912,-18.311
-0.099,1.045,0.581,-22.339,26.672,-21.545
-0.007,0.884,0.745,-17.029,25.452,-19.043
0.105,0.700,0.812,-14.771,20.691,-19.897
0.086,0.672,0.818,-20.691,7.629,-27.222
-0.050,0.708,0.609,-21.851,-10.315,-31.311
-0.174,0.693,0.464,-10.742,-14.709,-31.982
-0.252,0.655,0.332,-1.038,-11.047,-37.598
-0.308,0.664,0.235,-0.793,-1.160,-51.025
-0.325,0.740,0.251,-8.606,15.137,-66.345
-0.263,0.872,0.421,-20.325,28.381,-76.904
-0.192,0.934,0.537,-27.954,25.513,-76.965
-0.182,0.927,0.508,-23.499,12.329,-72.815
-0.075,0.889,0.497,-15.320,5.493,-67.078
0.000,0.843,0.468,-10.132,-1.221,-65.552
0.007,0.841,0.408,-2.319,-6.531,-71.838
-0.003,0.877,0.372,5.493,-10.071,-79.712
-0.071,0.873,0.365,8.545,-12.390,-83.496
-0.153,0.789,0.372,1.770,-8.484,-83.984
-0.157,0.710,0.338,-8.972,2.441,-84.717
-0.091,0.699,0.312,-13.062,14.954,-89.539
-0.056,0.771,0.273,-10.986,20.752,-97.717
-0.072,0.923,0.243,-5.127,22.278,-105.042
-0.073,1.098,0.275,-0.916,24.719,-108.459
-0.088,1.210,0.344,-6.348,27.039,-105.835
-0.082,1.217,0.461,-22.034,29.358,-98.694
-0.057,1.108,0.588,-41.016,29.907,-88.867
0.015,0.916,0.649,-54.810,26.794,-77.942
0.109,0.782,0.654,-58.838,23.621,-72.876
0.206,0.775,0.600,-54.565,21.851,-72.876
0.390,0.849,0.566,-42.236,21.301,-73.547
0.493,0.913,0.516,-24.780,16.907,-73.181
0.581,0.873,0.502,-7.446,6.104,-70.679
0.575,0.885,0.360,4.944,-8.911,-69.946
0.530,0.861,0.304,7.690,-12.756,-66.650
0.481,0.870,0.305,2.991,-11.353,-61.279
0.426,0.880,0.335,-2.075,-10.925,-51.147
0.385,0.862,0.385,-4.761,-10.254,-37.537
0.365,0.829,0.431,-3.845,-10.315,-25.696
0.368,0.798,0.443,1.282,-9.888,-17.273
0.375,0.791,0.409,10.193,-8.362,-15.198
0.388,0.782,0.336,15.320,-7.629,-15.991
0.377,0.758,0.261,9.216,-8.118,-16.113

0.189,1.541,0.296,-13.855,-10.437,33.813
0.168,1.384,0.324,-8.789,-7.935,35.400
0.134,1.188,0.343,-2.136,-11.353,36.743
0.114,1.002,0.344,5.859,-18.188,36.438
0.097,0.839,0.316,12.390,-24.963,33.264
0.070,0.749,0.266,15.320,-30.640,27.466
0.036,0.719,0.212,16.541,-34.058,20.569
-0.012,0.732,0.167,17.029,-34.180,13.733
-0.074,0.788,0.128,18.860,-29.846,6.592
-0.129,0.825,0.102,20.691,-21.301,1.282
-0.162,0.870,0.133,16.785,-9.888,-2.014
-0.162,0.893,0.205,8.911,3.113,-3.967
-0.131,0.910,0.305,0.427,13.794,-6.165
-0.062,0.886,0.385,-2.930,19.592,-9.094
-0.028,0.887,0.436,-5.005,17.029,-11.719
0.001,0.846,0.429,-1.038,8.484,-13.245
-0.020,0.816,0.379,7.751,-0.977,-15.137
-0.051,0.778,0.333,15.747,-8.728,-15.320
-0.088,0.750,0.316,24.841,-11.353,-16.113
-0.107,0.740,0.327,31.311,-12.268,-16.357
-0.092,0.720,0.335,37.537,-10.742,-16.052
-0.056,0.724,0.331,41.992,-7.446,-17.944
-0.029,0.768,0.319,44.434,-3.357,-23.010
0.011,0.843,0.300,46.936,1.465,-28.381
0.057,0.921,0.297,47.607,6.409,-32.837
0.121,0.980,0.333,44.189,11.719,-36.194
0.166,1.025,0.411,35.889,15.686,-38.940
0.189,1.042,0.489,28.687,14.526,-38.574
0.217,1.004,0.523,27.100,9.949,-34.851
0.220,0.967,0.519,28.198,3.601,-31.006
0.182,0.951,0.506,28.503,-2.441,-27.893
0.154,0.929,0.482,29.541,-6.958,-24.597
0.157,0.900,0.430,29.541,-8.240,-21.851
0.161,0.880,0.391,24.292,-7.446,-20.447
0.143,0.895,0.413,15.503,-4.883,-19.104
0.146,0.886,0.458,8.301,-0.916,-16.418
0.176,0.859,0.495,3.113,3.235,-13.306
0.206,0.821,0.511,-1.770,4.028,-10.864
0.213,0.791,0.506,-5.615,1.343,-8.606
0.187,0.765,0.492,-4.822,-3.296,-7.507
0.161,0.728,0.445,-0.610,-7.202,-6.287
0.143,0.714,0.390,2.502,-8.484,-5.920
0.135,0.721,0.349,3.174,-7.751,-5.981
0.134,0.746,0.334,2.075,-5.249,-5.981
0.137,0.782,0.351,0.122,-0.854,-5.737
0.146,0.820,0.397,-1.587,3.540,-4.822
0.162,0.848,0.443,-3.601,6.348,-3.418
0.172,0.862,0.469,-4.700,7.141,-2.136
0.180,0.862,0.477,-5.249,6.104,-1.038
0.179,0.854,0.473,-6.836,4.517,-0.427
0.177,0.839,0.464,-8.789,2.930,-0.244
0.172,0.823,0.448,-10.254,0.977,-0.183
0.166,0.810,0.430,-11.108,-0.671,-0.305
0.163,0.803,0.413,-12.146,-1.587,0.000
0.164,0.810,0.398,-13.000,-1.465,0.427
0.167,0.827,0.389,-13.611,0.061,1.587
0.169,0.846,0.386,-14.404,1.404,2.991
0.169,0.861,0.393,-14.954,2.563,4.761
0.164,0.860,0.406,-16.113,2.625,6.226
0.157,0.846,0.419,-17.395,2.258,6.836
0.149,0.819,0.424,-17.883,1.831,6.653
0.149,0.801,0.416,-18.921,1.648,5.981
0.149,0.794,0.401,-19.470,1.343,4.761
0.152,0.796,0.376,-19.714,0.366,3.601
0.150,0.813,0.353,-19.226,-0.183,2.991
0.150,0.846,0.337,-17.700,-0.183,2.808
0.149,0.891,0.326,-17.212,0.488,1.892
0.154,0.949,0.326,-18.433,2.136,1.160
0.158,0.996,0.334,-19.043,3.967,0.488
0.166,1.019,0.345,-18.372,6.287,0.671
0.173,1.015,0.357,-16.907,8.301,1.282
0.173,0.989,0.365,-15.503,9.460,1.831
0.173,0.953,0.375,-13.977,9.216,2.502
0.165,0.904,0.387,-13.428,7.568,2.991
0.155,0.848,0.397,-13.245,5.737,2.808
0.151,0.807,0.396,-14.282,3.601,1.831
0.154,0.788,0.383,-14.587,0.977,0.427
0.167,0.783,0.348,-11.963,-3.601,-0.244
0.175,0.795,0.311,-7.080,-8.606,-0.366
0.160,0.840,0.280,-2.502,-12.451,-0.854
0.130,0.888,0.274,0.000,-13.123,-1.099
0.110,0.915,0.299,-1.831,-9.155,-0.854
0.109,0.931,0.337,-7.446,-3.174,-1.038
0.129,0.943,0.364,-12.329,2.075,-1.526
0.150,0.950,0.369,-13.184,3.845,-2.075
0.166,0.947,0.361,-11.597,2.563,-2.686
0.171,0.935,0.351,-9.705,0.305,-3.418
0.170,0.920,0.340,-8.362,-1.770,-4.150
0.164,0.907,0.332,-6.958,-3.540,-4.822
0.151,0.905,0.324,-5.676,-5.127,-5.127
0.141,0.912,0.314,-4.456,-5.920,-5.188
0.144,0.930,0.308,-3.113,-5.554,-5.554
0.149,0.945,0.308,-2.197,-4.578,-5.981
0.154,0.948,0.310,-1.099,-3.296,-6.409
0.159,0.941,0.311,0.671,-2.441,-6.836
0.162,0.931,0.303,2.502,-1.831,-7.263
0.170,0.921,0.300,3.967,-0.977,-7.507
0.185,0.913,0.307,5.737,-0.671,-7.568
0.192,0.913,0.326,7.690,-1.770,-7.507
0.187,0.911,0.346,10.254,-3.540,-7.141
0.179,0.897,0.366,11.841,-5.371,-6.104
0.172,0.867,0.381,11.047,-5.798,-4.822
0.170,0.842,0.386,7.629,-4.944,-3.723
0.173,0.823,0.384,3.784,-3.784,-3.296
0.178,0.811,0.373,0.488,-3.052,-3.113
0.186,0.811,0.361,-2.136,-2.808,-3.113
0.192,0.815,0.348,-3.601,-3.296,-3.357
0.192,0.816,0.341,-3.540,-4.639,-3.479
0.190,0.831,0.340,-2.808,-6.042,-3.357
0.183,0.828,0.340,-1.099,-6.958,-3.174
0.181,0.833,0.336,0.244,-7.263,-2.991
0.181,0.849,0.338,-0.366,-6.592,-2.441
0.179,0.858,0.349,-3.479,-4.822,-1.465
0.172,0.859,0.364,-7.019,-2.747,-1.160
0.165,0.874,0.362,-10.742,-1.526,-1.526
0.161,0.890,0.349,-13.672,-0.916,-1.831
0.159,0.903,0.327,-16.113,-0.610,-2.319
0.165,0.919,0.308,-16.785,0.061,-2.869
0.179,0.938,0.291,-15.320,0.305,-3.113

