aX,aY,aZ,gX,gY,gZ
-0.875,-1.153,-0.657,103.943,-4.150,-165.466
-0.421,-1.242,-0.118,138.000,54.260,-182.861
0.089,-1.297,0.312,162.964,84.717,-198.608
0.484,-1.478,0.548,175.903,82.886,-200.806
0.560,-1.891,0.384,174.255,47.791,-183.167
0.312,-2.487,0.067,150.146,-2.625,-148.437
0.062,-3.197,0.093,126.343,-31.860,-105.713
-0.049,-3.678,0.309,124.390,-30.945,-68.787
-0.040,-3.635,0.266,148.071,-28.381,-62.012
-0.069,-3.286,-0.113,192.017,-46.692,-81.360
-0.158,-2.781,-0.471,222.290,-62.256,-100.830
-0.284,-2.269,-0.566,220.276,-52.490,-102.051
-0.399,-1.918,-0.490,189.636,-23.071,-82.092
-0.373,-1.637,-0.327,137.207,5.920,-52.246
-0.267,-1.395,-0.103,84.961,24.048,-26.917
-0.160,-1.260,0.068,55.420,27.405,-9.949
-0.132,-1.222,0.146,40.710,19.226,-3.845
-0.185,-1.198,0.103,28.931,6.897,-7.202
-0.236,-1.139,-0.044,24.109,-1.648,-17.578
-0.245,-1.036,-0.229,25.330,-4.272,-31.494
-0.238,-0.902,-0.339,22.644,1.099,-46.875
-0.194,-0.736,-0.376,13.794,11.963,-58.899
-0.131,-0.558,-0.377,0.916,21.606,-65.369
-0.107,-0.414,-0.381,-12.939,24.048,-64.453
-0.138,-0.333,-0.371,-25.574,17.212,-54.260
-0.232,-0.345,-0.346,-32.837,6.775,-39.001
-0.323,-0.486,-0.343,-28.259,-2.258,-22.583
-0.382,-0.696,-0.370,-11.475,-6.409,-8.911
-0.388,-0.822,-0.405,15.015,-2.380,-4.761
-0.322,-0.823,-0.429,45.044,9.460,-10.498
-0.218,-0.765,-0.436,65.491,21.973,-17.944
-0.129,-0.744,-0.430,68.359,31.006,-19.836
-0.077,-0.822,-0.399,53.894,35.339,-14.160
-0.068,-0.972,-0.326,26.550,34.485,-0.916
-0.054,-1.146,-0.245,-2.747,27.344,18.311
-0.044,-1.336,-0.187,-18.494,14.282,41.626
-0.092,-1.554,-0.176,-11.292,-2.808,63.293
-0.221,-1.702,-0.239,10.864,-18.982,73.547
-0.313,-1.664,-0.340,30.396,-24.658,68.604
-0.303,-1.491,-0.422,34.607,-17.090,55.359
-0.213,-1.278,-0.450,24.414,-2.136,40.833
-0.081,-1.069,-0.401,9.949,14.343,27.466
0.054,-0.918,-0.339,-0.183,26.550,16.174
0.143,-0.800,-0.304,-9.644,30.762,9.827
0.189,-0.752,-0.259,-18.127,31.433,8.606
0.197,-0.759,-0.195,-25.452,32.288,10.559
0.167,-0.781,-0.161,-32.715,32.043,14.282
0.100,-0.801,-0.184,-40.039,30.029,18.250
0.020,-0.828,-0.244,-45.776,28.564,20.935
-0.032,-0.850,-0.293,-46.143,30.090,22.766
-0.037,-0.904,-0.296,-38.391,34.180,25.940
0.008,-1.005,-0.258,-21.790,38.696,28.748
0.113,-1.112,-0.207,-3.418,41.443,27.039
0.242,-1.167,-0.177,10.193,39.612,19.592
0.344,-1.146,-0.169,16.357,35.645,8.545
0.401,-1.063,-0.162,16.479,33.081,-1.831
0.425,-0.950,-0.162,11.902,31.982,-8.911
0.414,-0.794,-0.179,4.761,31.006,-11.414
0.394,-0.682,-0.225,-1.038,27.710,-6.958
0.359,-0.670,-0.279,-4.517,20.569,3.845
0.287,-0.788,-0.324,0.183,13.062,16.968
0.201,-0.997,-0.357,13.000,6.042,27.283
0.138,-1.130,-0.353,26.428,-0.366,31.677
0.079,-1.130,-0.297,41.321,-4.211,29.297
0.012,-1.093,-0.219,54.138,-3.784,23.254
-0.025,-1.103,-0.164,56.641,0.061,17.517
0.002,-1.099,-0.166,48.279,5.066,12.024
0.095,-1.006,-0.206,39.124,7.629,6.592
0.198,-0.866,-0.279,37.231,6.775,1.526

-0.379,-1.133,-0.573,28.809,-22.217,-2.991
-0.326,-1.118,-0.535,8.118,-3.601,-5.493
-0.181,-1.116,-0.494,-24.841,7.568,-5.615
-0.030,-1.140,-0.445,-55.664,9.155,-6.042
0.127,-1.180,-0.384,-69.885,6.592,-7.568
0.277,-1.148,-0.296,-67.383,4.028,-10.376
0.424,-1.010,-0.246,-55.481,2.319,-13.855
0.561,-0.801,-0.267,-44.006,-0.183,-17.883
0.687,-0.593,-0.345,-34.912,-2.014,-21.423
0.751,-0.428,-0.422,-31.067,-2.319,-23.193
0.732,-0.347,-0.406,-30.701,1.282,-21.545
0.630,-0.394,-0.274,-30.823,6.348,-14.221
0.484,-0.545,-0.161,-24.109,4.883,-3.601
0.332,-0.737,-0.190,-6.470,-5.981,7.385
0.171,-0.960,-0.278,14.893,-17.578,16.602
0.046,-1.144,-0.331,28.442,-20.630,21.240
0.003,-1.246,-0.331,30.945,-16.113,22.095
0.037,-1.276,-0.312,21.790,-10.193,19.775
0.125,-1.255,-0.293,4.639,-6.592,14.404
0.215,-1.198,-0.300,-12.024,-5.371,7.690
0.265,-1.145,-0.331,-21.301,-5.615,1.709
0.270,-1.101,-0.339,-22.034,-4.639,-2.136
0.258,-1.055,-0.319,-15.869,-1.404,-4.028
0.247,-0.996,-0.288,-8.057,2.502,-5.371
0.235,-0.926,-0.279,-0.793,4.578,-5.249
0.210,-0.857,-0.299,5.310,4.822,-4.761
0.175,-0.793,-0.318,10.376,5.249,-4.639
0.148,-0.744,-0.339,12.085,6.226,-4.883
0.131,-0.724,-0.366,10.742,6.958,-4.578
0.112,-0.736,-0.397,8.972,8.179,-4.761
0.098,-0.781,-0.432,9.399,10.376,-5.066
0.091,-0.847,-0.446,9.460,13.916,-4.578
0.098,-0.924,-0.412,7.385,18.188,-4.272
0.117,-1.002,-0.351,2.441,21.606,-3.967
0.142,-1.059,-0.284,-3.784,21.912,-4.089
0.159,-1.080,-0.251,-8.240,18.738,-4.517
0.161,-1.070,-0.263,-8.423,12.878,-5.188
0.129,-1.051,-0.309,-4.761,5.981,-6.104
0.071,-1.027,-0.374,0.916,0.061,-7.507
0.010,-0.998,-0.439,5.188,-1.892,-8.728
-0.030,-0.981,-0.471,6.836,0.061,-8.545
-0.038,-0.984,-0.454,5.310,4.456,-7.019
-0.020,-0.984,-0.398,1.526,8.362,-5.066
0.006,-0.958,-0.322,-5.249,10.010,-3.662
0.039,-0.923,-0.277,-11.047,8.240,-2.563
0.059,-0.897,-0.280,-13.611,4.211,-0.671
0.065,-0.892,-0.322,-12.146,-0.427,1.038
0.068,-0.915,-0.370,-8.423,-2.686,2.502
0.077,-0.945,-0.405,-4.272,-2.808,3.540
0.086,-0.976,-0.408,-0.244,-1.099,4.089
0.092,-1.004,-0.385,2.808,1.526,4.150
0.108,-1.014,-0.357,4.333,4.089,3.845
0.130,-1.002,-0.328,2.502,5.981,3.052
0.154,-0.979,-0.288,-2.197,6.409,2.380
0.177,-0.962,-0.254,-6.348,5.371,2.075
0.185,-0.956,-0.246,-7.385,2.563,1.709
0.177,-0.962,-0.260,-6.592,-0.549,1.160
0.172,-0.966,-0.283,-5.432,-2.319,0.610
0.174,-0.943,-0.303,-5.615,-2.625,0.183
0.181,-0.896,-0.350,-7.080,-2.319,0.000
0.180,-0.871,-0.412,-6.958,-1.648,0.916
0.164,-0.882,-0.448,-4.517,-0.305,2.136
0.153,-0.916,-0.454,-2.502,2.380,3.479
0.151,-0.957,-0.425,-4.028,4.700,5.066
0.155,-1.004,-0.367,-7.874,5.981,6.470
0.164,-1.048,-0.300,-11.414,5.859,7.446
0.179,-1.065,-0.244,-11.719,4.028,7.507
0.185,-1.038,-0.212,-7.996,1.099,6.348
0.183,-0.995,-0.214,-2.991,-1.892,4.700
0.182,-0.955,-0.236,0.549,-4.395,2.930
0.176,-0.928,-0.274,0.916,-5.798,0.916
0.160,-0.924,-0.321,-0.122,-6.104,-0.977
0.144,-0.936,-0.357,-2.014,-4.578,-2.319
0.135,-0.943,-0.365,-4.028,-1.038,-3.052
0.138,-0.940,-0.348,-6.836,3.296,-3.418
0.147,-0.937,-0.317,-10.010,6.470,-3.479
0.156,-0.941,-0.288,-11.963,7.324,-3.357
0.161,-0.953,-0.271,-11.597,6.104,-3.235
0.158,-0.965,-0.266,-9.949,4.089,-3.052
0.148,-0.967,-0.287,-7.751,1.770,-3.052
0.131,-0.969,-0.351,-5.249,0.366,-2.991
0.097,-0.988,-0.398,-2.991,0.854,-2.930
0.078,-1.014,-0.411,-1.160,3.601,-2.991
0.086,-1.036,-0.391,-2.136,7.202,-2.991
0.105,-1.037,-0.352,-5.737,9.949,-2.747
0.130,-1.017,-0.304,-10.315,10.498,-2.625
0.154,-0.990,-0.264,-12.939,8.667,-2.563
0.164,-0.964,-0.245,-12.695,4.944,-2.136
0.167,-0.946,-0.252,-9.705,0.610,-1.526
0.163,-0.932,-0.277,-6.470,-3.174,-0.549
0.141,-0.922,-0.305,-4.700,-6.287,0.061
0.113,-0.919,-0.359,-4.272,-8.362,0.977
0.073,-0.939,-0.418,-5.188,-9.277,2.869
0.040,-0.987,-0.455,-6.775,-8.545,5.310
0.045,-1.042,-0.436,-8.606,-4.578,7.080
0.078,-1.086,-0.349,-10.254,1.404,8.728
0.115,-1.081,-0.255,-11.658,4.944,8.850
0.143,-1.033,-0.199,-11.414,5.005,7.263
0.161,-0.981,-0.192,-9.644,2.625,5.005
0.170,-0.947,-0.235,-7.568,-0.305,2.930
0.165,-0.941,-0.311,-7.385,-2.380,1.221
0.153,-0.969,-0.386,-9.766,-3.601,0.488
0.137,-1.007,-0.427,-15.808,-3.784,1.160
0.118,-1.051,-0.421,-24.292,-2.563,2.930
0.113,-1.096,-0.366,-31.067,0.366,4.517
0.126,-1.114,-0.280,-32.898,4.517,5.127
0.144,-1.085,-0.191,-30.945,7.202,3.418
0.161,-1.033,-0.131,-28.625,7.568,0.488
0.178,-0.960,-0.120,-26.489,5.310,-2.625
0.183,-0.896,-0.137,-24.902,2.258,-4.395
0.185,-0.846,-0.176,-22.522,-0.671,-5.676
0.181,-0.807,-0.208,-20.203,-2.686,-6.592
0.172,-0.771,-0.245,-16.296,-3.662,-6.165
0.152,-0.755,-0.278,-10.681,-3.723,-4.761
0.127,-0.768,-0.289,-4.578,-2.747,-2.808
0.117,-0.805,-0.279,0.366,-1.038,-0.122
0.124,-0.857,-0.254,4.883,0.305,2.502
0.133,-0.917,-0.232,8.728,0.427,4.456
0.145,-0.980,-0.231,12.085,-0.488,5.554

