aX,aY,aZ,gX,gY,gZ
0.076,-0.957,-0.492,16.296,3.174,-1.038
0.081,-0.941,-0.451,10.193,0.732,-1.526
0.085,-0.915,-0.462,5.981,-2.441,-2.197
0.081,-0.886,-0.497,3.723,-4.272,-2.686
0.085,-0.900,-0.557,4.517,-2.380,-2.686
0.102,-0.865,-0.509,4.089,1.526,-2.563
0.064,-0.851,-0.559,3.845,1.160,-2.563
0.065,-0.844,-0.560,5.920,2.808,-1.770
0.074,-0.852,-0.527,5.920,3.479,-1.953
0.052,-0.900,-0.520,4.578,1.648,-1.953
0.053,-0.909,-0.505,0.488,0.488,-1.099
0.053,-0.918,-0.492,-2.380,0.366,0.244
0.055,-0.919,-0.483,-2.747,-0.122,1.953
0.054,-0.917,-0.477,-1.160,-1.099,3.723
0.058,-0.912,-0.477,0.916,-1.953,5.188
0.066,-0.906,-0.477,1.953,-2.075,5.859
0.074,-0.903,-0.486,2.808,-2.014,5.798
0.067,-0.916,-0.494,2.686,-1.404,5.005
0.056,-0.922,-0.502,0.427,0.061,3.174
0.082,-0.895,-0.490,-2.319,1.038,0.610
0.109,-0.874,-0.496,-3.296,1.770,0.183
0.077,-0.923,-0.522,-2.136,0.061,1.038
0.071,-0.936,-0.523,-3.967,-1.160,0.854
0.066,-0.943,-0.528,-7.019,-1.404,1.160
0.066,-0.943,-0.532,-10.864,-1.587,2.747
0.063,-0.934,-0.519,-14.771,-2.563,4.395
0.068,-0.928,-0.497,-18.005,-4.456,5.859
0.075,-0.920,-0.474,-20.264,-4.639,6.897
0.080,-0.908,-0.451,-20.447,-4.883,7.019
0.049,-0.957,-0.429,-18.982,-4.761,5.676
0.099,-0.854,-0.425,-19.470,-3.296,1.892
0.112,-0.856,-0.414,-16.357,-0.916,1.160
0.093,-0.895,-0.424,-10.437,-0.854,0.061
0.092,-0.909,-0.433,-6.531,0.732,-2.136
0.085,-0.916,-0.445,-3.418,2.014,-3.967
0.077,-0.918,-0.452,-1.587,3.174,-5.371
0.074,-0.932,-0.456,-1.099,3.357,-5.676
0.070,-0.925,-0.469,-1.404,2.502,-6.104
0.063,-0.934,-0.478,-2.502,2.686,-5.371
0.062,-0.938,-0.468,-3.235,2.747,-4.028
0.079,-0.961,-0.424,-4.639,1.587,-3.174
0.049,-0.927,-0.461,-6.470,-0.732,-2.625
0.068,-0.935,-0.440,-5.920,-0.488,-0.793
0.077,-0.948,-0.412,-6.470,-0.610,0.610
0.116,-0.961,-0.354,-7.446,-2.136,1.099
0.090,-0.944,-0.390,-8.484,-5.920,0.916
0.076,-0.936,-0.428,-6.104,-6.958,0.916
0.085,-0.931,-0.412,-5.432,-5.554,0.977
0.083,-0.913,-0.392,-6.958,-5.798,0.610
0.020,-0.892,-0.498,-6.836,-6.714,0.793
0.064,-0.903,-0.452,-4.761,-3.296,1.282
0.020,-0.885,-0.505,-4.639,-2.747,1.343
0.027,-0.899,-0.533,-1.343,0.366,1.831
0.067,-0.911,-0.484,-1.221,4.150,2.441
0.076,-0.928,-0.455,-0.549,3.845,3.174
0.074,-0.932,-0.456,0.244,1.526,3.418
0.074,-0.940,-0.460,-0.305,0.427,3.845
0.074,-0.960,-0.454,-1.953,-0.244,4.333
0.077,-0.958,-0.458,-5.127,-0.732,4.211
0.085,-0.970,-0.444,-9.033,-0.183,4.700
0.102,-0.956,-0.419,-12.329,0.610,4.822
0.145,-0.974,-0.356,-13.977,-0.122,4.089
0.154,-0.966,-0.339,-15.808,-3.662,2.502
0.157,-0.955,-0.319,-15.747,-7.812,0.488
0.084,-0.915,-0.395,-15.503,-12.085,-1.343
0.070,-0.914,-0.442,-12.451,-11.475,-2.014
0.068,-0.896,-0.439,-12.024,-8.240,-2.991
0.078,-0.880,-0.421,-10.681,-6.470,-3.601
0.046,-0.890,-0.460,-7.202,-6.775,-3.784
0.075,-0.918,-0.440,-3.540,-5.310,-3.967
0.056,-0.922,-0.455,-2.319,-4.395,-4.700
0.053,-0.910,-0.436,-0.549,-1.770,-5.493
0.045,-0.908,-0.436,0.732,0.183,-5.432
0.057,-0.915,-0.424,2.319,1.892,-5.127
0.044,-0.907,-0.415,3.723,2.380,-5.310
0.033,-0.903,-0.431,5.859,2.136,-5.127
0.036,-0.915,-0.455,7.812,2.930,-5.188
0.066,-0.922,-0.418,8.484,4.395,-5.371
0.060,-0.927,-0.414,8.606,3.723,-5.249

