aX,aY,aZ,gX,gY,gZ
0.611,0.846,-0.216,20.386,-55.542,33.447
0.649,0.820,-0.308,13.367,-55.969,31.616
0.604,0.808,-0.323,5.310,-50.964,31.189
0.527,0.800,-0.281,3.906,-42.664,32.898
0.481,0.758,-0.222,12.878,-34.424,34.363
0.496,0.681,-0.185,25.452,-28.625,36.255
0.559,0.608,-0.149,32.166,-24.048,38.635
0.645,0.587,-0.087,28.503,-19.836,40.955
0.688,0.599,-0.010,20.996,-20.630,42.053
0.655,0.605,0.058,15.137,-26.917,41.260
0.603,0.640,0.070,13.245,-36.316,35.522
0.599,0.756,0.007,12.573,-44.739,26.489
0.564,0.906,-0.074,12.634,-49.011,21.729
0.478,1.016,-0.109,10.376,-48.035,24.780
0.397,1.059,-0.101,5.554,-42.786,32.898
0.392,1.050,-0.094,7.812,-38.330,42.419
0.525,1.000,-0.118,23.132,-32.715,48.706
0.728,0.883,-0.096,41.382,-24.597,50.354
0.814,0.722,0.021,48.584,-21.057,49.561
0.734,0.594,0.130,46.692,-28.137,47.852
0.602,0.515,0.118,47.974,-38.513,44.983
0.499,0.508,0.011,51.208,-43.823,39.429
0.403,0.630,-0.086,52.551,-41.321,30.823
0.335,0.838,-0.145,52.368,-33.264,26.367
0.355,1.039,-0.134,46.875,-21.912,29.846
0.428,1.163,-0.046,34.973,-14.893,33.691
0.463,1.161,0.084,18.005,-17.944,33.997
0.410,1.018,0.187,1.343,-26.611,32.959
0.315,0.891,0.144,-4.272,-35.217,31.677
0.219,0.853,0.002,3.906,-39.490,29.419
0.209,0.883,-0.095,15.076,-31.860,26.123
0.346,0.903,-0.058,17.700,-12.390,24.414
0.513,0.870,0.044,9.277,2.136,25.085
0.582,0.812,0.076,-3.235,-0.427,23.010
0.585,0.759,0.034,-12.695,-10.925,16.541
0.515,0.753,-0.019,-18.860,-16.418,9.094
0.417,0.808,-0.032,-21.851,-14.465,4.333
0.302,0.895,-0.001,-17.334,-7.507,3.052
0.262,0.955,0.039,-5.737,3.296,4.333
0.375,0.970,0.100,3.357,18.311,7.935
0.537,0.961,0.173,1.343,27.588,12.634
0.583,0.930,0.166,-4.395,22.888,12.878
0.542,0.924,0.049,-8.057,10.803,10.071
0.487,0.963,-0.063,-5.798,4.272,5.371
0.471,1.060,-0.074,0.061,7.935,-2.014
0.508,1.161,0.003,4.333,15.564,-9.583
0.598,1.223,0.132,1.892,21.118,-14.648
0.666,1.212,0.251,-4.272,19.714,-16.235
0.661,1.135,0.234,-7.263,8.972,-17.151
0.593,1.051,0.087,-4.578,-2.502,-18.799
0.527,0.980,-0.024,-2.258,-4.944,-21.240
0.493,0.931,-0.030,-4.028,1.221,-23.743
0.488,0.904,0.000,-8.545,9.460,-24.475
0.497,0.876,0.003,-12.207,12.146,-23.132
0.528,0.841,0.000,-15.930,11.292,-21.729
0.581,0.814,0.020,-20.203,10.010,-22.339
0.608,0.801,0.057,-21.301,8.484,-26.367
0.590,0.781,0.065,-16.602,5.310,-32.532
0.519,0.755,0.059,-11.597,2.869,-35.889
0.411,0.747,0.066,-10.376,4.395,-36.621
0.339,0.762,0.088,-11.536,9.705,-37.231
0.329,0.794,0.096,-15.381,15.930,-36.987
0.369,0.823,0.072,-18.066,19.348,-36.255
0.449,0.835,0.031,-17.883,20.630,-35.339
0.537,0.843,-0.012,-16.785,19.470,-35.828
0.603,0.829,-0.051,-16.724,14.709,-37.170
0.611,0.776,-0.068,-19.531,8.362,-38.696
0.575,0.678,-0.066,-24.658,3.113,-40.894
0.524,0.586,-0.044,-30.884,1.648,-43.640

0.829,0.889,0.127,39.795,-11.963,-33.875
0.601,0.670,-0.226,36.926,-20.142,-42.053
0.493,0.579,-0.251,21.179,-7.996,-53.589
0.483,0.552,-0.137,10.376,5.798,-58.472
0.504,0.561,-0.052,6.897,10.193,-55.603
0.500,0.628,-0.013,3.540,5.737,-46.631
0.472,0.743,-0.034,-5.493,-1.526,-33.630
0.465,0.885,-0.114,-19.348,-5.310,-20.752
0.560,0.984,-0.169,-27.161,-3.601,-13.184
0.774,0.951,-0.129,-24.048,2.014,-12.878
0.955,0.791,-0.093,-16.296,4.150,-22.034
0.978,0.621,-0.110,-11.597,3.113,-38.391
0.829,0.579,-0.147,-6.470,4.578,-55.542
0.818,0.626,-0.108,1.221,11.963,-67.810
0.907,0.623,0.026,6.775,21.973,-65.002
0.963,0.669,0.069,4.272,19.958,-61.157
0.953,0.705,0.053,-3.479,10.315,-56.641
0.905,0.727,0.033,-10.803,1.282,-50.598
0.917,0.766,0.011,-15.076,-3.967,-49.194
0.970,0.729,-0.078,-16.113,-7.080,-51.270
0.958,0.637,-0.194,-13.000,-11.353,-56.091
0.879,0.589,-0.247,-10.925,-13.550,-62.012
0.792,0.606,-0.238,-12.695,-9.949,-65.674
0.733,0.654,-0.192,-14.465,-3.845,-66.162
0.716,0.714,-0.139,-13.245,1.465,-65.186
0.736,0.767,-0.098,-8.423,5.798,-62.683
0.787,0.781,-0.069,-0.854,10.376,-57.251
0.860,0.738,-0.040,7.080,14.404,-50.964
0.941,0.676,-0.016,15.015,17.151,-46.692
1.043,0.587,-0.016,22.583,18.066,-45.959
1.128,0.486,-0.069,23.987,16.907,-46.631
1.182,0.419,-0.069,16.724,13.123,-49.866
1.244,0.415,0.024,8.179,5.798,-55.176
1.324,0.485,0.182,7.019,-4.639,-61.096
1.343,0.606,0.361,20.325,-18.738,-65.308
1.273,0.719,0.414,43.396,-36.194,-64.453
1.131,0.732,0.227,58.960,-48.828,-58.777
0.996,0.599,0.009,58.228,-47.180,-55.359
0.917,0.374,-0.108,49.866,-35.522,-61.279
0.901,0.292,-0.105,31.921,-21.973,-69.580
0.896,0.407,-0.018,13.550,-15.320,-70.557
0.848,0.576,0.031,5.310,-22.400,-61.035
0.723,0.633,-0.039,1.282,-34.058,-43.762
0.535,0.618,-0.122,-4.761,-38.513,-27.710
0.353,0.629,-0.161,-10.071,-29.846,-18.494
0.272,0.652,-0.222,-10.010,-10.864,-13.672
0.274,0.682,-0.245,-12.695,10.071,-6.958
0.327,0.676,-0.230,-19.470,28.748,3.113
0.484,0.649,-0.203,-20.691,44.250,11.353
0.693,0.623,-0.141,-9.888,56.824,10.559
0.791,0.577,-0.104,8.240,63.477,1.465
0.776,0.515,-0.122,23.315,63.538,-10.193
0.719,0.406,-0.164,29.480,61.157,-18.066
0.688,0.267,-0.222,24.048,56.091,-18.005
0.731,0.123,-0.246,12.817,51.880,-13.306
0.881,0.059,-0.186,11.963,52.307,-9.460
1.009,0.155,-0.079,25.818,55.542,-8.057
1.093,0.306,0.014,43.396,58.167,-10.742
1.141,0.487,0.075,59.326,59.021,-17.517
1.213,0.639,0.093,68.237,58.411,-22.888
1.249,0.724,0.050,68.054,54.810,-23.071
1.152,0.678,-0.059,59.143,48.645,-18.738
1.011,0.489,-0.199,38.208,41.504,-11.780
0.874,0.303,-0.263,8.423,37.109,-7.812
0.820,0.196,-0.227,-16.724,37.537,-8.728
0.873,0.168,-0.120,-29.053,39.917,-11.292
0.995,0.202,-0.007,-25.452,39.429,-13.916
1.124,0.301,0.066,-13.245,34.729,-16.113
1.212,0.388,0.051,0.061,28.503,-16.479
1.195,0.455,-0.070,9.460,23.560,-17.273
1.142,0.497,-0.193,9.521,19.409,-18.555
1.099,0.540,-0.251,2.747,17.883,-17.090
1.060,0.544,-0.267,-0.427,18.921,-12.390
1.044,0.532,-0.271,5.188,19.531,-9.277
1.064,0.505,-0.316,14.771,15.808,-9.521
1.053,0.457,-0.393,16.418,7.812,-12.878
0.944,0.403,-0.459,0.000,-3.845,-17.639
0.766,0.350,-0.513,-31.982,-16.357,-18.738
0.580,0.290,-0.567,-65.979,-22.034,-14.832
0.402,0.177,-0.586,-83.984,-13.367,-9.949
0.266,0.068,-0.519,-79.590,5.310,-7.629
0.217,-0.045,-0.387,-55.725,30.212,-10.681
0.298,-0.152,-0.255,-18.494,57.556,-21.973
0.478,-0.168,-0.099,18.005,80.444,-40.283
0.745,-0.012,0.104,48.340,92.407,-58.228
1.039,0.199,0.224,71.716,89.417,-66.650
1.247,0.389,0.213,84.412,72.449,-65.430
1.432,0.519,0.117,90.149,49.438,-58.044
1.613,0.649,0.001,90.271,28.442,-48.767
1.733,0.735,-0.105,85.449,13.123,-38.940
1.722,0.739,-0.209,70.313,2.075,-29.358
1.476,0.693,-0.242,35.767,-9.521,-24.475
1.121,0.630,-0.184,-8.423,-24.658,-25.879
0.902,0.520,-0.142,-45.715,-37.048,-23.987
0.839,0.394,-0.147,-64.331,-39.368,-17.212
0.831,0.296,-0.176,-59.692,-33.020,-10.437
0.793,0.260,-0.200,-41.504,-27.161,-6.592
0.696,0.269,-0.249,-28.076,-28.198,-5.920
0.580,0.288,-0.344,-26.978,-35.217,-5.676
0.526,0.300,-0.485,-31.555,-40.649,-3.845
0.578,0.286,-0.669,-31.067,-35.889,-0.122
0.741,0.206,-0.745,-19.531,-15.930,3.906
0.984,0.155,-0.668,-2.441,10.559,1.099
1.193,0.190,-0.507,11.902,28.503,-9.766
1.295,0.296,-0.267,21.362,35.278,-25.146
1.259,0.379,-0.041,26.733,33.081,-38.513
1.047,0.403,0.138,25.452,22.339,-45.837
0.770,0.441,0.241,16.602,5.981,-44.434
0.583,0.500,0.214,14.893,-5.554,-34.241
0.558,0.566,0.060,28.931,-7.812,-18.982
0.692,0.600,-0.105,50.903,-1.953,-5.188
0.887,0.575,-0.202,65.918,3.357,4.089
1.086,0.475,-0.255,60.913,-1.465,9.583
1.273,0.295,-0.297,37.964,-11.963,11.353
1.425,0.059,-0.291,14.282,-19.653,9.216
1.453,-0.187,-0.192,5.920,-20.508,-0.244
1.332,-0.291,-0.045,7.507,-22.827,-18.005
1.020,-0.221,-0.013,11.169,-30.884,-38.757
0.688,-0.040,-0.219,13.855,-39.246,-55.359

1.325,-0.501,0.217,10.925,-8.484,-66.406
1.202,-0.440,0.321,-4.150,-23.987,-67.993
1.030,-0.420,0.221,-0.366,-40.466,-64.636
0.888,-0.476,-0.045,15.381,-50.415,-59.998
0.847,-0.580,-0.144,22.278,-47.729,-56.641
0.927,-0.702,-0.066,18.127,-38.574,-54.443
0.986,-0.798,-0.028,10.132,-34.302,-55.237
0.954,-0.780,0.001,-2.136,-36.926,-59.509
0.864,-0.700,0.000,-11.169,-38.757,-64.087
0.773,-0.625,-0.054,-11.719,-36.438,-67.383
0.743,-0.551,-0.092,-8.789,-31.128,-68.787
0.773,-0.533,-0.116,-2.991,-23.621,-68.359
0.790,-0.542,-0.086,-2.625,-19.531,-67.932
0.840,-0.544,0.070,-9.827,-18.616,-68.604
0.942,-0.604,0.223,-11.780,-18.677,-72.693
1.062,-0.662,0.251,-12.878,-24.780,-79.224
1.106,-0.634,0.158,-15.625,-37.781,-88.257
1.073,-0.486,0.138,-7.141,-48.218,-98.083
1.073,-0.352,0.173,18.372,-47.607,-100.159
1.068,-0.267,0.152,41.443,-48.279,-95.520
1.031,-0.335,0.146,48.645,-55.847,-89.661
0.983,-0.504,0.133,42.358,-62.195,-86.731
0.959,-0.710,0.135,29.175,-65.063,-86.487
0.910,-0.895,0.144,15.198,-66.772,-89.783
0.823,-1.033,0.088,5.554,-70.068,-94.421
0.743,-1.041,0.045,-2.502,-70.923,-97.961
0.693,-0.905,0.080,-8.606,-64.941,-99.243
0.667,-0.715,0.148,-11.536,-56.763,-97.534
0.662,-0.573,0.153,-12.573,-51.453,-93.567
0.714,-0.554,0.087,-12.878,-47.913,-88.623
0.797,-0.619,0.039,-15.686,-45.654,-85.693
0.899,-0.643,0.123,-17.517,-42.480,-85.571
0.930,-0.638,0.300,-10.376,-38.757,-81.909
0.835,-0.626,0.452,-0.488,-41.809,-74.280
0.685,-0.628,0.460,5.188,-51.514,-68.298
0.568,-0.635,0.321,3.723,-60.791,-65.979
0.556,-0.638,0.110,-7.141,-62.927,-66.895
0.585,-0.640,-0.040,-23.926,-57.739,-70.129
0.623,-0.654,-0.018,-31.433,-47.424,-73.181
0.655,-0.689,0.156,-19.409,-36.804,-71.533
0.711,-0.713,0.365,0.854,-32.532,-66.956
0.714,-0.679,0.430,11.536,-38.635,-62.561
0.622,-0.641,0.354,4.089,-47.485,-60.913
0.553,-0.604,0.272,-14.038,-47.668,-60.791
0.539,-0.645,0.180,-26.855,-42.786,-60.181
0.505,-0.753,0.130,-29.785,-40.710,-58.960
0.481,-0.844,0.127,-22.888,-40.894,-59.021
0.449,-0.867,0.161,-15.808,-41.870,-61.768
0.422,-0.857,0.238,-10.803,-40.100,-62.744
0.375,-0.813,0.331,-7.385,-37.109,-62.561
0.361,-0.777,0.366,-7.935,-33.997,-64.331
0.428,-0.763,0.286,-11.841,-31.982,-69.031
0.531,-0.748,0.189,-17.212,-33.264,-75.378
0.620,-0.751,0.199,-15.869,-35.095,-79.163
0.653,-0.776,0.284,-7.080,-35.217,-78.918
0.619,-0.772,0.348,-1.160,-35.095,-75.623
0.518,-0.804,0.406,0.061,-34.668,-71.350
0.457,-0.874,0.403,-1.160,-34.302,-67.383
0.428,-0.913,0.368,-6.470,-36.682,-64.087
0.422,-0.911,0.400,-10.803,-40.100,-61.646
0.458,-0.922,0.432,-10.559,-42.358,-61.401
0.510,-0.930,0.363,-10.315,-45.288,-64.331
0.493,-0.900,0.274,-16.479,-49.866,-68.115
0.442,-0.878,0.292,-24.170,-49.316,-68.176
0.359,-0.894,0.368,-29.907,-44.312,-65.796
0.288,-0.887,0.439,-35.095,-40.283,-62.561
0.261,-0.882,0.478,-34.302,-38.818,-58.533
0.274,-0.916,0.426,-26.794,-41.931,-54.016
0.289,-0.939,0.285,-22.766,-51.086,-50.659
0.241,-0.989,0.210,-23.499,-59.692,-49.500
0.272,-1.108,0.266,-23.926,-55.420,-51.819
0.324,-1.094,0.351,-27.405,-45.471,-61.584
0.277,-0.948,0.400,-36.194,-39.673,-69.397
0.184,-0.803,0.467,-45.654,-34.851,-66.895
0.148,-0.724,0.556,-49.255,-29.053,-58.777
0.171,-0.747,0.588,-45.532,-29.907,-50.842
0.230,-0.821,0.502,-38.818,-40.466,-47.852
0.283,-0.897,0.364,-27.649,-52.795,-51.086
0.288,-0.943,0.311,-15.015,-58.105,-57.922
0.196,-0.970,0.340,-12.878,-56.641,-61.829
0.044,-0.915,0.467,-25.452,-46.082,-61.829
0.078,-0.855,0.552,-41.199,-31.494,-61.707
0.148,-0.868,0.537,-52.124,-30.640,-63.110
0.186,-0.902,0.502,-55.359,-38.391,-63.171
0.156,-0.881,0.445,-49.072,-47.974,-60.974
0.105,-0.846,0.444,-37.170,-49.316,-57.373
0.134,-0.790,0.461,-28.442,-43.945,-57.007
0.136,-0.752,0.534,-25.330,-42.603,-58.350
0.143,-0.747,0.642,-26.306,-42.847,-61.340
0.138,-0.810,0.627,-29.968,-46.265,-66.040
0.138,-0.886,0.521,-34.973,-51.208,-69.397
0.121,-0.900,0.462,-37.659,-54.504,-71.289
0.115,-0.856,0.469,-32.776,-54.749,-72.388
0.091,-0.809,0.493,-27.649,-53.650,-71.350
0.035,-0.800,0.528,-26.733,-51.514,-65.857
-0.039,-0.798,0.591,-28.259,-48.523,-58.777
-0.131,-0.758,0.656,-30.212,-45.044,-53.101
-0.101,-0.711,0.642,-32.715,-40.771,-49.255
-0.042,-0.709,0.571,-35.889,-43.091,-45.654
-0.038,-0.748,0.577,-36.987,-49.072,-44.189
-0.044,-0.747,0.621,-40.283,-51.453,-44.922
-0.023,-0.764,0.626,-44.006,-50.293,-43.762
-0.036,-0.786,0.540,-42.725,-52.795,-40.527
-0.101,-0.795,0.512,-38.147,-57.007,-37.659
-0.125,-0.728,0.470,-35.400,-60.181,-37.354
-0.149,-0.635,0.432,-33.875,-64.148,-36.926
-0.229,-0.570,0.424,-34.180,-65.002,-35.522
-0.302,-0.494,0.416,-35.400,-59.326,-33.630
-0.318,-0.456,0.473,-33.020,-49.622,-30.640
-0.286,-0.483,0.549,-25.330,-40.466,-24.719
-0.246,-0.537,0.591,-17.151,-36.438,-20.020
-0.172,-0.621,0.588,-11.108,-36.926,-19.348
-0.127,-0.729,0.544,-7.507,-40.527,-20.813
-0.141,-0.781,0.496,-7.324,-42.297,-23.010
-0.180,-0.775,0.467,-10.620,-38.757,-23.743
-0.200,-0.765,0.464,-15.503,-33.691,-21.790
-0.215,-0.757,0.461,-20.996,-29.358,-17.639
-0.272,-0.728,0.454,-25.452,-25.757,-12.390
-0.359,-0.680,0.481,-26.123,-20.813,-7.324

1.216,0.083,0.445,-53.589,2.502,4.517
1.047,0.269,0.290,-78.308,-19.958,11.292
0.912,0.451,0.237,-78.308,-26.550,17.761
0.833,0.552,0.146,-58.167,-26.978,24.475
0.857,0.573,-0.032,-30.579,-28.259,29.602
0.937,0.566,-0.200,-14.038,-27.954,34.424
1.023,0.459,-0.286,-27.100,-26.184,42.297
1.075,0.284,-0.251,-68.359,-24.414,47.607
1.078,0.075,-0.139,-108.521,-22.766,45.593
1.060,-0.054,-0.028,-141.357,-22.400,36.621
1.007,-0.040,0.056,-161.987,-23.804,23.254
0.928,0.082,0.063,-155.212,-27.161,9.338
0.883,0.249,-0.048,-123.108,-29.724,0.244
0.887,0.436,-0.177,-84.045,-30.151,-3.723
0.827,0.460,-0.199,-22.278,-17.822,-8.789
0.833,0.267,-0.022,-1.892,0.671,-12.024
0.930,0.057,0.204,8.850,17.334,-13.000
1.028,-0.040,0.385,-0.488,23.254,-12.085
1.071,0.028,0.416,-27.771,16.724,-9.827
1.090,0.188,0.313,-54.993,3.479,-7.080
1.141,0.339,0.160,-73.608,-5.798,-5.432
1.242,0.503,0.050,-84.412,-9.155,-5.676
1.301,0.641,-0.053,-84.717,-12.024,-4.883
1.284,0.728,-0.148,-78.125,-16.113,-3.418
1.214,0.732,-0.210,-64.026,-19.165,-1.526
1.094,0.615,-0.230,-49.255,-20.752,2.319
0.969,0.451,-0.206,-42.725,-23.071,4.089
0.882,0.262,-0.137,-41.321,-24.780,0.244
0.869,0.128,-0.004,-40.405,-24.719,-8.240
0.912,0.065,0.146,-41.138,-26.978,-16.785
0.949,0.046,0.266,-41.748,-33.325,-20.813
0.991,0.074,0.314,-42.236,-38.940,-22.034
1.002,0.138,0.298,-39.185,-40.222,-22.766
1.066,0.243,0.212,-33.142,-39.490,-26.917
1.158,0.296,0.146,-28.931,-34.729,-28.992
1.216,0.277,0.119,-26.367,-30.823,-28.137
1.228,0.221,0.137,-23.132,-30.396,-26.489
1.188,0.212,0.147,-22.217,-33.875,-23.499
1.129,0.222,0.113,-25.513,-40.222,-16.968
1.039,0.210,-0.001,-34.851,-45.959,-7.751
0.938,0.184,-0.110,-51.208,-48.035,1.465
0.872,0.175,-0.164,-72.083,-47.852,9.399
0.831,0.155,-0.190,-86.121,-45.837,15.259
0.851,0.125,-0.163,-88.928,-39.673,16.174
0.892,0.116,-0.013,-80.444,-32.654,12.085
0.951,0.167,0.150,-65.430,-30.884,5.737
0.982,0.319,0.217,-53.894,-36.499,-0.366
0.897,0.518,0.180,-49.316,-46.814,-5.798
0.797,0.615,0.137,-43.884,-51.025,-9.949
0.771,0.564,0.139,-28.625,-46.082,-11.292
0.770,0.456,0.100,-8.972,-37.720,-10.559
0.766,0.302,0.089,-0.671,-28.442,-8.362
0.815,0.183,0.124,-5.066,-16.113,-7.568
0.972,0.173,0.123,-8.118,-3.052,-13.489
1.097,0.212,0.062,-7.141,-2.625,-23.193
1.087,0.201,0.014,-13.306,-13.611,-29.236
1.045,0.120,0.102,-23.682,-22.827,-28.809
1.009,0.109,0.316,-30.029,-27.222,-24.109
0.969,0.240,0.416,-33.264,-31.860,-16.663
0.818,0.380,0.272,-34.363,-40.833,-5.798
0.684,0.389,0.041,-36.194,-43.762,5.127
0.703,0.260,-0.077,-37.781,-35.950,10.803
0.796,0.161,0.022,-42.419,-25.208,10.254
0.944,0.189,0.172,-47.302,-15.442,2.930
1.059,0.274,0.217,-47.913,-10.742,-5.554
1.095,0.324,0.274,-45.166,-11.963,-10.559
1.051,0.315,0.386,-42.725,-16.479,-10.437
0.963,0.370,0.552,-39.368,-21.851,-9.155
0.856,0.459,0.563,-29.236,-30.762,-9.094
0.739,0.466,0.431,-17.822,-40.649,-11.353
0.702,0.388,0.352,-9.644,-43.091,-14.160
0.744,0.319,0.283,-1.404,-40.100,-12.878
0.856,0.244,0.178,3.906,-37.170,-6.897
1.030,0.146,-0.028,3.113,-34.424,0.427
1.174,0.062,-0.222,-12.329,-31.006,7.812
1.213,0.066,-0.230,-47.241,-27.710,17.151
1.182,0.201,-0.104,-83.313,-22.827,23.010
1.154,0.410,-0.006,-97.412,-15.625,20.813
1.104,0.585,0.005,-92.834,-6.958,13.611
1.004,0.664,0.009,-81.360,2.625,4.761
0.888,0.566,-0.005,-65.247,15.991,-0.793
0.742,0.335,0.061,-42.725,28.687,0.061
0.639,0.166,0.227,-17.639,36.072,1.526
0.688,-0.017,0.429,7.263,40.771,-3.357
0.867,-0.155,0.547,34.058,41.321,-18.982
1.071,-0.172,0.596,56.274,32.837,-40.771
1.211,0.020,0.646,67.322,16.296,-61.279
1.275,0.364,0.705,67.078,-2.441,-73.975
1.312,0.611,0.710,59.875,-17.639,-74.341
1.285,0.728,0.617,41.870,-26.550,-61.707
1.220,0.740,0.468,18.127,-29.236,-40.039
1.195,0.688,0.286,-2.014,-26.428,-12.695
1.251,0.571,0.159,-16.357,-22.400,15.503
1.320,0.381,0.111,-29.846,-20.264,41.931
1.356,0.207,0.087,-44.617,-20.935,60.852
1.326,0.143,0.066,-60.303,-22.156,70.618
1.224,0.195,0.041,-74.768,-22.705,75.439
1.099,0.331,0.014,-84.351,-19.348,80.872
0.993,0.536,-0.021,-84.961,-9.521,89.539
0.919,0.759,-0.074,-77.209,3.723,100.098
0.853,0.922,-0.156,-64.880,15.747,107.849
0.791,0.973,-0.216,-47.852,26.855,109.314
0.754,0.930,-0.230,-25.574,39.978,103.699
0.768,0.809,-0.198,-2.197,55.176,92.468
0.818,0.671,-0.142,15.808,68.604,80.872
0.883,0.553,-0.107,28.137,79.102,72.327
0.953,0.465,-0.091,35.583,87.891,69.153
0.997,0.447,-0.074,37.415,94.604,70.862
0.999,0.503,-0.077,33.936,96.130,76.782
0.955,0.570,-0.106,27.466,92.163,88.806
0.912,0.623,-0.197,19.836,86.548,103.760
0.881,0.622,-0.203,14.160,85.938,116.211
0.864,0.678,-0.164,3.784,87.341,116.272
0.804,0.719,-0.092,-4.395,91.125,109.253
0.754,0.705,-0.037,-6.226,97.229,103.638
0.769,0.659,-0.007,-4.089,103.088,97.595
0.819,0.579,-0.002,1.587,109.558,89.966
0.868,0.480,0.007,8.362,115.845,79.407
0.894,0.374,0.042,15.442,118.286,67.017

1.011,1.047,0.110,-51.392,-23.071,-32.593
0.971,1.286,-0.059,-34.119,-32.349,-26.611
0.948,1.481,-0.202,-2.014,-32.471,-23.132
0.968,1.578,-0.329,43.091,-28.809,-17.639
0.970,1.549,-0.386,85.327,-24.475,-8.606
0.980,1.315,-0.406,99.731,-23.132,6.470
1.003,0.924,-0.377,76.660,-22.217,24.475
0.985,0.591,-0.268,33.020,-20.020,33.081
0.934,0.423,-0.165,-9.827,-21.057,32.410
0.891,0.294,-0.192,-39.978,-28.748,30.640
0.858,0.076,-0.412,-60.364,-40.710,31.128
0.802,-0.106,-0.636,-85.205,-51.575,30.579
0.687,-0.215,-0.584,-101.440,-47.241,23.987
0.605,-0.290,-0.366,-85.388,-21.423,12.573
0.673,-0.271,-0.177,-49.011,10.132,-2.014
0.765,-0.037,-0.129,-33.447,24.292,-17.334
0.742,0.362,-0.154,-54.871,15.381,-33.447
0.642,0.723,-0.193,-83.069,0.122,-44.556
0.505,0.938,-0.246,-88.135,-10.681,-47.119
0.353,0.966,-0.227,-68.787,-14.771,-40.222
0.255,0.822,-0.136,-36.438,-9.949,-28.137
0.310,0.582,-0.017,-7.385,1.343,-16.174
0.451,0.298,0.084,8.118,12.573,-6.714
0.599,0.073,0.140,9.460,13.916,-3.479
0.698,-0.056,0.033,1.282,2.991,-4.822
0.730,-0.055,-0.185,-13.855,-11.108,-9.094
0.810,-0.011,-0.346,-29.663,-19.287,-13.977
0.907,0.095,-0.448,-42.847,-24.841,-24.658
0.883,0.300,-0.585,-55.237,-30.334,-39.795
0.845,0.455,-0.637,-57.983,-25.574,-47.424
0.863,0.529,-0.603,-51.819,-12.878,-49.622
0.905,0.526,-0.515,-40.222,-0.549,-48.706
0.959,0.450,-0.378,-31.250,6.653,-47.668
0.965,0.358,-0.290,-33.142,6.531,-49.133
0.847,0.372,-0.323,-44.495,3.296,-51.819
0.786,0.398,-0.329,-51.941,6.592,-49.377
0.857,0.412,-0.297,-57.129,12.695,-47.913
0.947,0.467,-0.273,-64.575,11.353,-51.086
1.002,0.612,-0.251,-67.810,2.014,-54.260
1.052,0.730,-0.452,-63.904,-8.301,-51.575
1.073,0.811,-0.533,-59.570,-11.780,-45.715
0.971,0.769,-0.618,-51.025,-11.047,-39.429
0.788,0.853,-0.828,-46.143,-6.470,-31.555
0.658,0.971,-0.816,-40.222,5.371,-21.301
0.580,1.123,-0.628,-26.855,20.142,-14.526
0.608,1.540,-0.398,-12.634,34.485,-13.794
0.928,2.146,-0.159,5.432,49.438,-13.367
1.620,2.399,0.583,40.039,54.749,-1.587
2.456,1.119,0.679,85.144,19.653,22.949
2.451,-0.142,0.134,98.450,-37.903,2.930
1.733,-0.516,-0.485,84.778,-61.890,-42.236
1.253,-0.646,-0.557,55.420,-52.795,-52.917
1.192,-0.719,-0.360,27.405,-43.518,-50.659
1.212,-0.547,-0.176,-1.953,-46.387,-49.377
1.145,-0.175,-0.032,-23.621,-59.631,-40.466
1.024,0.305,-0.179,-35.889,-80.627,-21.667
0.906,0.836,-0.382,-47.058,-95.886,-6.470
0.775,1.179,-0.540,-53.101,-97.961,3.479
0.651,1.291,-0.768,-57.739,-90.027,5.676
0.677,1.138,-0.805,-53.467,-69.458,9.155
0.876,0.830,-0.559,-46.875,-46.997,12.573
0.957,0.602,-0.361,-44.006,-38.330,3.113
0.908,0.526,-0.310,-39.673,-38.086,-17.334
0.856,0.460,-0.326,-27.771,-33.142,-36.072
0.822,0.495,-0.401,-13.245,-21.240,-48.706
0.770,0.518,-0.458,2.075,-5.432,-51.697
0.787,0.554,-0.453,14.221,10.559,-48.645
0.833,0.676,-0.394,19.409,21.484,-43.030
0.862,0.821,-0.323,22.339,24.170,-33.081
0.881,0.919,-0.274,26.001,20.752,-19.958
0.896,1.029,-0.232,31.494,15.137,-7.141
0.918,1.045,-0.188,42.236,11.475,5.737
1.056,0.947,-0.142,54.871,9.583,13.062
1.110,0.846,-0.158,61.279,6.042,11.169
1.166,0.703,-0.132,67.932,5.554,8.850
1.198,0.572,-0.100,71.777,5.188,2.136
1.217,0.513,-0.070,73.120,5.432,-2.747
1.231,0.479,-0.046,69.702,4.517,-3.479
1.251,0.455,-0.034,63.049,2.075,-1.465
1.276,0.426,-0.015,53.345,-1.282,1.160
1.274,0.439,-0.002,42.053,-7.874,3.113
1.246,0.485,0.005,34.912,-17.334,6.470
1.193,0.508,-0.015,33.203,-29.236,11.780
1.131,0.536,-0.058,33.142,-40.100,15.076
1.044,0.569,-0.118,35.400,-47.363,14.954
0.952,0.597,-0.173,40.466,-49.011,12.634
0.881,0.617,-0.177,44.250,-47.302,11.475
0.847,0.642,-0.168,41.931,-46.631,10.376
0.820,0.638,-0.169,40.527,-46.692,9.460
0.810,0.635,-0.177,40.771,-45.105,8.545
0.808,0.607,-0.176,44.006,-40.039,6.836
0.823,0.564,-0.159,46.814,-33.875,5.737
0.833,0.526,-0.140,48.401,-28.442,3.784
0.812,0.503,-0.128,49.255,-23.132,2.747
