aX,aY,aZ,gX,gY,gZ
0.326,-0.916,-0.464,86.914,-43.213,28.503
0.240,-1.029,-0.596,116.882,-37.048,25.940
0.357,-1.197,-0.725,130.554,-31.189,21.057
0.330,-1.249,-0.837,122.253,-36.011,8.484
0.018,-1.128,-0.880,95.337,-41.199,-3.906
-0.232,-1.007,-0.851,59.570,-44.678,-5.676
-0.482,-1.047,-0.857,29.968,-40.100,-1.770
-0.623,-1.066,-0.824,11.780,-12.085,-4.883
-0.564,-1.093,-0.626,-5.920,33.936,-13.184
-0.316,-1.060,-0.337,-20.996,73.364,-18.616
0.004,-1.125,0.073,-19.409,85.510,-20.996
0.264,-0.909,0.223,-5.737,60.730,-27.771
0.432,-0.732,0.160,17.395,19.836,-27.893
0.499,-0.633,0.038,36.804,-18.250,-19.043
0.516,-0.674,-0.224,43.274,-52.917,-6.714
0.389,-0.795,-0.572,44.189,-72.083,5.127
0.354,-0.837,-0.855,36.804,-70.923,18.860
0.285,-1.209,-0.980,30.945,-61.401,35.278
-0.133,-1.325,-0.912,20.081,-48.401,34.851
-0.145,-1.157,-0.645,0.366,-33.020,26.611
-0.168,-1.137,-0.665,-10.498,-16.968,27.954
-0.244,-1.340,-0.581,-19.348,6.470,24.414
-0.027,-1.260,-0.355,-31.067,29.175,6.653
0.267,-1.196,-0.172,-38.879,46.082,-7.568
0.488,-1.042,-0.119,-35.950,47.546,-20.203
0.561,-0.763,-0.147,-29.480,37.659,-30.579

-0.235,-1.698,-0.774,15.991,-6.348,-10.559
0.050,-1.364,-0.546,19.775,15.930,-25.146
0.099,-1.082,-0.484,22.400,16.785,-24.353
0.177,-0.990,-0.470,23.865,7.568,-15.808
0.150,-1.016,-0.430,14.221,2.930,-7.141
0.150,-0.912,-0.364,5.493,-2.136,-4.944
0.166,-0.969,-0.420,3.479,-6.897,0.732
0.172,-0.985,-0.376,-0.610,-3.967,0.977
0.123,-0.931,-0.292,-6.897,-0.549,-1.709
0.120,-0.903,-0.306,-6.714,-0.183,-1.709
0.159,-0.945,-0.360,-5.310,1.282,-2.136
0.195,-0.894,-0.342,-9.644,5.859,-5.859
0.179,-0.887,-0.329,-13.367,7.751,-8.911
0.170,-0.839,-0.315,-12.390,7.263,-10.437
0.142,-0.891,-0.371,-6.958,4.944,-9.949
0.134,-0.895,-0.435,-1.770,5.188,-10.803
0.140,-0.964,-0.478,0.427,4.944,-10.620
0.074,-0.977,-0.509,-1.892,3.662,-9.949
0.050,-0.981,-0.484,-5.127,2.258,-8.057
0.007,-0.988,-0.453,-6.165,-0.732,-5.554
-0.010,-0.999,-0.427,-2.136,-6.775,-3.479
-0.057,-0.945,-0.353,1.038,-8.179,-4.578
-0.090,-0.920,-0.352,1.465,-9.888,-6.653
-0.129,-0.896,-0.388,0.610,-10.376,-9.033
-0.129,-0.855,-0.439,0.122,-9.827,-11.841
-0.135,-0.828,-0.484,-0.549,-8.240,-12.146
-0.126,-0.811,-0.512,1.465,-5.676,-11.658
-0.060,-0.895,-0.469,5.066,-1.709,-7.690
0.027,-0.937,-0.361,2.930,2.075,-0.671
-0.011,-0.973,-0.363,3.784,-0.610,4.578
-0.018,-0.979,-0.382,9.399,-2.441,8.179
-0.004,-0.983,-0.400,14.160,-2.502,10.559
0.016,-0.975,-0.414,16.541,-2.136,11.780
0.026,-0.980,-0.423,17.029,-1.221,11.414
0.046,-0.974,-0.423,14.954,0.793,9.705
0.110,-0.934,-0.412,11.780,3.113,8.179
0.118,-0.929,-0.423,11.169,2.625,8.484
0.110,-0.927,-0.454,11.292,0.732,8.667
0.115,-0.921,-0.453,9.888,-0.549,9.033
0.093,-0.933,-0.443,8.423,-2.380,9.644
0.075,-0.939,-0.437,7.507,-3.723,9.583
0.052,-0.951,-0.433,6.836,-4.456,8.972
0.050,-0.939,-0.425,5.920,-4.333,7.568
0.047,-0.936,-0.419,5.127,-3.296,5.798
0.036,-0.937,-0.425,4.456,-1.770,3.723
0.100,-0.906,-0.406,2.747,0.793,1.526
0.163,-0.896,-0.404,2.991,2.014,1.587
0.170,-0.913,-0.434,6.897,1.038,2.747
0.170,-0.919,-0.439,9.827,0.488,2.686
0.104,-0.959,-0.465,11.719,0.061,1.343
0.094,-0.952,-0.459,10.071,1.221,-1.770
0.086,-0.948,-0.459,8.057,1.953,-3.296
0.086,-0.947,-0.462,5.676,2.502,-4.272
0.083,-0.946,-0.464,2.930,2.869,-5.127
0.081,-0.943,-0.460,0.122,3.174,-5.920
0.078,-0.941,-0.455,-2.502,3.601,-6.653
0.073,-0.942,-0.448,-4.761,3.845,-7.263
0.069,-0.939,-0.439,-5.981,4.028,-7.874
0.064,-0.936,-0.435,-6.836,4.150,-8.057
0.055,-0.933,-0.436,-6.653,4.089,-7.812
0.041,-0.935,-0.440,-6.470,3.479,-7.446
0.024,-0.898,-0.427,-5.432,2.319,-6.531
0.082,-0.974,-0.489,-6.409,0.977,-2.380
0.060,-0.961,-0.462,-10.681,1.526,-3.540
0.037,-0.934,-0.430,-14.771,1.099,-3.540
0.036,-0.921,-0.405,-15.747,0.122,-1.465
0.048,-0.924,-0.403,-14.648,-1.282,1.221
0.053,-0.923,-0.393,-13.062,-1.831,2.808
0.056,-0.921,-0.383,-10.986,-1.953,3.235
0.065,-0.927,-0.392,-7.751,-2.075,3.418
0.065,-0.926,-0.389,-5.371,-1.465,2.930
0.057,-0.915,-0.377,-2.930,-1.038,2.014
0.059,-0.917,-0.379,0.183,-1.099,1.953
0.063,-0.926,-0.388,3.479,-0.916,2.014
0.065,-0.930,-0.395,6.104,-0.610,1.587
0.065,-0.933,-0.404,8.240,-0.244,0.854
0.065,-0.935,-0.412,9.338,0.122,0.366
0.068,-0.941,-0.419,10.132,0.610,-0.244
0.066,-0.943,-0.425,9.644,0.977,-0.854
0.063,-0.943,-0.428,9.583,0.854,-1.587
0.060,-0.940,-0.432,9.521,0.916,-1.831
0.058,-0.941,-0.437,8.484,0.916,-1.648
0.054,-0.939,-0.438,7.019,0.610,-1.160
0.050,-0.936,-0.436,5.798,0.061,-0.122
0.050,-0.937,-0.436,4.517,-0.793,1.099
0.055,-0.941,-0.439,3.479,-1.404,2.563
0.058,-0.942,-0.437,2.563,-1.770,3.357
0.060,-0.939,-0.433,1.465,-1.892,3.967
0.064,-0.938,-0.430,0.671,-2.014,4.089
0.067,-0.935,-0.426,0.427,-1.892,3.906
0.067,-0.930,-0.424,0.793,-1.587,3.540
0.068,-0.929,-0.422,0.916,-1.160,2.930
0.071,-0.927,-0.419,1.953,-0.977,1.892
0.070,-0.927,-0.419,2.625,-0.671,1.221
0.069,-0.926,-0.418,3.357,-0.061,0.305
0.067,-0.927,-0.420,4.395,0.061,-0.427
0.066,-0.933,-0.426,5.371,0.183,-1.160
0.064,-0.934,-0.433,6.042,0.427,-1.465
0.063,-0.935,-0.434,5.859,0.610,-1.648
0.062,-0.936,-0.436,5.371,0.610,-1.526
0.061,-0.937,-0.439,5.005,0.610,-1.404
0.060,-0.937,-0.446,4.333,0.244,-1.160
0.059,-0.942,-0.460,3.235,0.061,-0.977
0.056,-0.952,-0.477,0.366,-0.305,-0.183
0.055,-0.959,-0.484,-4.150,-1.343,0.732
0.055,-0.957,-0.468,-9.521,-2.075,2.258
0.058,-0.951,-0.438,-12.817,-2.869,3.723
0.062,-0.936,-0.410,-13.489,-3.479,4.761
0.064,-0.922,-0.392,-11.169,-3.479,4.822
0.062,-0.911,-0.387,-7.446,-3.052,4.333
0.071,-0.900,-0.384,-4.089,-1.831,3.418
0.071,-0.904,-0.395,-1.587,-0.610,2.197
0.031,-0.942,-0.411,-0.061,0.671,0.671
0.078,-0.916,-0.402,-1.038,2.686,-1.221
0.094,-0.908,-0.401,-0.061,3.296,-1.343
0.068,-0.943,-0.430,4.395,1.099,-1.526
0.065,-0.938,-0.426,5.066,0.854,-1.892
0.063,-0.938,-0.428,4.639,1.038,-2.075
0.063,-0.939,-0.432,4.150,0.977,-2.014

