aX,aY,aZ,gX,gY,gZ
4.000,-1.446,-0.977,153.748,100.586,-21.667
3.993,-1.065,-1.165,66.406,41.443,-120.483
2.714,-0.159,-1.455,133.972,26.672,-41.138
2.524,1.038,-2.462,284.241,23.926,19.104
3.711,2.610,0.359,404.053,52.795,112.915
4.000,2.422,1.995,268.860,88.440,250.671
2.199,1.096,0.642,-61.035,17.456,182.251
0.384,1.394,0.652,-122.742,-97.900,92.529
-0.238,1.715,-0.158,-34.058,-148.621,112.061
0.036,1.500,-1.349,70.801,-125.549,108.276
0.262,1.120,-1.328,115.112,-54.077,88.684
0.493,0.494,-0.873,117.126,5.432,81.299
0.661,0.156,0.292,88.806,41.504,90.515
0.951,0.470,0.749,108.032,43.762,117.859
1.419,0.573,-0.205,119.873,21.362,145.325
1.474,0.618,-0.987,98.999,13.245,154.846
1.466,0.533,-0.683,81.970,33.691,158.691
1.668,0.387,0.072,57.739,51.331,151.001
1.542,0.263,0.234,42.419,38.452,126.160
0.951,0.091,-0.180,20.203,9.216,107.300
0.380,0.036,-0.087,-16.052,8.057,107.605
0.297,0.220,0.078,-44.250,28.381,111.328
0.494,0.412,-0.136,-62.012,42.908,104.492
0.544,0.859,-0.146,-57.983,50.537,91.736
0.764,1.265,0.087,-25.085,51.453,88.196
0.966,1.515,0.196,14.526,39.368,89.844
1.080,1.078,-0.146,44.861,8.484,99.854
0.967,0.156,-0.152,59.143,-12.390,111.633
0.457,-0.185,-0.173,46.631,-22.583,113.708
0.058,0.150,-0.053,36.072,-9.521,114.014
-0.081,0.953,0.099,27.222,11.719,110.291
0.157,1.703,0.204,19.775,22.522,108.032
0.370,1.993,0.087,17.212,18.005,104.370
0.666,1.571,-0.214,32.166,10.742,105.835
0.854,0.813,-0.480,57.068,-1.404,101.379
0.978,-0.046,-0.465,62.134,-14.954,84.351
0.968,-0.464,-0.259,22.034,-16.846,56.580
0.834,-0.022,0.053,-21.301,-6.165,40.771
0.552,0.856,0.278,-38.879,2.502,51.392
0.364,1.605,0.325,-39.734,7.751,74.036
0.315,1.846,0.209,-28.015,9.766,92.163
0.311,1.631,-0.004,-12.451,7.629,98.328
0.268,1.249,-0.282,-6.531,0.916,91.858
0.156,0.863,-0.495,-4.517,-3.174,79.712
0.081,0.430,-0.550,-7.751,-3.906,61.096
0.173,0.117,-0.392,-27.832,-0.305,34.668
0.370,0.366,-0.182,-54.138,5.554,10.681
0.486,0.954,-0.052,-59.509,11.230,0.793
0.563,1.423,0.062,-42.053,14.893,8.484
0.643,1.599,0.131,-20.142,14.160,23.193
0.635,1.419,0.078,-7.751,6.836,32.471
0.507,1.077,-0.061,-2.014,-2.258,29.846
0.375,0.788,-0.180,2.380,-6.836,19.714
0.264,0.645,-0.256,1.770,-6.226,11.719
0.203,0.586,-0.303,-3.784,-3.418,7.324
0.209,0.581,-0.314,-13.245,0.122,3.662
0.275,0.695,-0.261,-23.499,3.296,-1.587
0.374,0.868,-0.215,-28.687,6.226,-7.324
0.458,1.057,-0.191,-27.405,9.094,-10.803
0.525,1.167,-0.155,-22.461,10.925,-11.108
0.564,1.192,-0.119,-17.761,10.010,-11.780
0.548,1.166,-0.144,-14.343,5.432,-14.771
0.515,1.100,-0.188,-10.071,0.488,-18.860
0.507,0.964,-0.226,-4.700,-1.892,-23.621
0.482,0.955,-0.279,-1.160,-3.601,-27.893
0.430,0.978,-0.320,5.615,-6.348,-31.372
0.401,0.973,-0.277,16.907,-4.150,-31.372
0.423,0.926,-0.187,24.048,0.549,-28.320
0.475,0.805,-0.133,22.949,5.615,-25.452
0.552,0.674,-0.119,17.273,11.658,-26.184
0.636,0.603,-0.120,8.362,15.869,-30.457
0.717,0.602,-0.096,-1.831,16.724,-36.133
0.768,0.661,-0.047,-9.216,14.343,-42.664
0.774,0.734,-0.001,-13.123,9.399,-47.607
0.729,0.799,0.018,-13.794,3.296,-49.194
0.641,0.832,0.003,-9.399,-2.625,-46.204
0.552,0.823,-0.017,-0.854,-7.263,-38.757
0.475,0.775,-0.046,8.484,-10.254,-29.297
0.407,0.686,-0.100,14.587,-12.146,-19.897
0.328,0.577,-0.177,16.296,-13.062,-11.230
0.271,0.469,-0.239,13.916,-10.742,-3.479

